spec_id,controls,year_filter,party_filter,seat_filter,winnable_threshold,female_coef,female_se,female_p,ci_lower,ci_upper,n
302,year,all,national,general,25,-0.21833367293980405,0.9451432191940939,0.8173102077985211,-2.070780342792474,1.634112996912866,2750
303,year,all,national,sc,25,-1.018366583959204,2.066897425371667,0.6222224501420431,-5.069411097426236,3.0326779295078277,538
304,year,all,national,st,25,1.406358808540757,2.0746275749881358,0.4978446435114776,-2.6598365197696596,5.472554136851174,348
305,year,all,regional,all,25,0.12334026839546969,0.17271585718435764,0.47515147458564067,-0.21517659124483485,0.4618571280357742,20744
306,year,all,regional,general,25,0.2418283179294733,0.18337463781700108,0.18724720776551151,-0.11757936786992546,0.601236003728872,17238
307,year,all,regional,sc,25,0.4849504890546189,0.5010990530032322,0.3331573968846896,-0.4971856075188439,1.4670865856280817,2578
308,year,all,regional,st,25,-1.5105555995019448,0.8172561403925019,0.06455522734630949,-3.112348200815459,0.09123700181156913,928
309,year,all,independent,all,25,-0.11826908819256911,0.14426166737365165,0.4123167989594839,-0.40101676059462327,0.16447858420948508,12896
310,year,all,independent,general,25,0.058667125725248084,0.1353379192725095,0.6646615605541288,-0.2065903217914598,0.32392457324195595,11071
311,year,all,independent,sc,25,0.4376187139414093,0.4475669615494059,0.32818680303304537,-0.43959641136544947,1.314833839248268,1395
312,year,all,independent,st,25,-3.88190141094456,1.132873864755423,0.0006111969613326349,-6.102293384891889,-1.661509436997231,430
313,year,2004,all,all,25,-0.3863833096333943,0.32000887787333065,0.22727261385238717,-1.013589184998199,0.24082256573141037,5446
314,year,2004,all,general,25,-0.4186794659180628,0.35847571569845355,0.24282946162514296,-1.1212789580192515,0.28392002618312584,4484
315,year,2004,all,sc,25,0.47926593842789733,0.834779337126754,0.5658846342762286,-1.1568714973787606,2.115403374234555,703
316,year,2004,all,st,25,-1.4815388536535146,1.3143727276610906,0.2596650331344481,-4.057662062130925,1.0945843548238958,259
317,year,2004,national,all,25,-0.6447997907271072,1.059054352426374,0.54262728084131,-2.7205081791531898,1.4309085976989753,851
318,year,2004,national,general,25,-0.5569040878364202,1.3165813842173129,0.6723007127603846,-3.1373561836182446,2.0235480079454042,652
319,year,2004,national,sc,25,1.943847033042265,1.7994807470377305,0.28004127014895275,-1.5830704220249185,5.470764488109449,121
320,year,2004,regional,all,25,-0.3020975583209958,0.27712095964634303,0.2756563810500945,-0.8452446585890059,0.24104954194701428,4595
321,year,2004,regional,general,25,-0.3788722414602015,0.3023319245877686,0.2101451167710121,-0.9714319250289075,0.21368744210850454,3832
322,year,2004,regional,sc,25,0.07779793160951123,0.938424224293614,0.9339288820041582,-1.76147975022591,1.9170756134449325,582
323,year,2004,regional,st,25,0.3566093096257898,0.6265527504851576,0.5692469717814477,-0.8714115157396298,1.5846301349912095,181
324,year,2004,independent,all,25,-0.1796299559180951,0.10989892040126334,0.10215358070836943,-0.3950278818444054,0.035767970008215216,2389
325,year,2004,independent,general,25,-0.13749343629040167,0.1100014127988269,0.2113272103525451,-0.35309224362462577,0.0781053710438224,2068
326,year,2004,independent,sc,25,-0.3733027854811573,0.24162421057472455,0.12235289043628185,-0.8468775360005395,0.10027196503822489,262
327,year,2009,all,all,25,0.014504067803720672,0.20500686159891304,0.9435973771404687,-0.38730199751373634,0.41631013312117765,6637
328,year,2009,all,general,25,-0.05713317834911118,2.0190774059907888e-10,0.0,-0.057133178744843076,-0.05713317795337928,5430
329,year,2009,all,sc,25,0.30282781011793647,0.8308180791823886,0.7154895082345338,-1.325545702784292,1.931201323020165,857
330,year,2009,all,st,25,-0.7279560519094157,2.4611376823048285,0.7673978654623147,-5.551697270221261,4.095785166402429,350
331,year,2009,national,all,25,-0.019745936346131532,1.6662136874957534,0.9905446647684487,-3.285464754385485,3.2459728816932216,948
332,year,2009,national,general,25,-1.0314888816367247,2.033063872168667,0.6119044563761575,-5.0162208493568565,2.9532430860834067,717
333,year,2009,national,sc,25,0.9895963328994093,2.8518273609900846,0.728588094711927,-4.599882584767064,6.579075250565882,140
334,year,2009,regional,all,25,-0.041511450164653546,0.14945348394962996,0.7812004488130974,-0.33443489606996324,0.2514119957406562,5689
335,year,2009,regional,general,25,0.23004056833167827,6.698186942017991e-11,0.0,0.23004056820039623,0.2300405684629603,4713
336,year,2009,regional,sc,25,0.04912558432115807,0.8177727265337579,0.9520979582426154,-1.55367950722413,1.651930675866446,717
337,year,2009,regional,st,25,-3.9864644399496196,1.4681357356061802,0.006621092590662673,-6.863957606153952,-1.1089712737452873,259
338,year,2009,independent,all,25,-0.28979026651627027,0.20507278381182484,0.1576235769443851,-0.6917255369968156,0.11214500396427501,3834
339,year,2009,independent,general,25,-0.18786286208963776,9.380486734160551e-11,0.0,-0.18786286227349192,-0.1878628619057836,3261
340,year,2009,independent,sc,25,0.016170478859055596,0.300143828122452,0.9570341439932288,-0.5721006144429305,0.6044415721610418,439
341,year,2014,all,all,25,0.04765711052742265,4.750830248224197e-10,0.0,0.04765710959627703,0.04765711145856827,6242
342,year,2014,all,general,25,0.44537026761687754,0.5646000672713367,0.43021468952763764,-0.6612255299038341,1.5519660651375893,5096
343,year,2014,all,sc,25,-0.3305477813140385,1.3782730676980304e-10,0.0,-0.3305477815841751,-0.3305477810439019,811
344,year,2014,all,st,25,-2.8787141253157573,1.4888160211061716,0.053167330350251264,-5.796739906290078,0.03931165565856398,335
345,year,2014,national,all,25,-0.44682657163488426,1.9659159556858035,0.8202008058264236,-4.2999510414117,3.406297898141932,955
346,year,2014,national,general,25,0.08852045884471563,2.2064267931036055,0.9679979570546131,-4.23599659016256,4.413037507851992,719
347,year,2014,national,sc,25,-2.856299410791548,6.397295356287285,0.6552466074782141,-15.39476790757996,9.682169085996863,145
348,year,2014,regional,all,25,0.06436798762334442,5.726031909481118e-10,0.0,0.06436798650106279,0.06436798874562605,5287
349,year,2014,regional,general,25,0.3842398252262123,4.10755468681887e-10,0.0,0.3842398244211464,0.3842398260312782,4377
350,year,2014,regional,sc,25,-0.15236455956158462,0.7889008277712855,0.8468530458688739,-1.6985817693671401,1.393852650243971,666
351,year,2014,regional,st,25,-2.4594897726089147,1.392910469399973,0.07744284792564768,-5.189544126321643,0.2705645811038133,244
352,year,2014,independent,all,25,-0.173732293712646,0.2972221269220182,0.5588704770355082,-0.7562769578881945,0.40881237046290253,3230
353,year,2014,independent,general,25,0.3167065243725878,0.31131150079724523,0.3089964769585958,-0.29345280516312516,0.9268658539083008,2769
354,year,2014,independent,sc,25,0.09077136080836236,0.09727892420578844,0.3507662341796359,-0.09989182708978468,0.2814345487065094,351
355,year,2014,independent,st,25,-5.861999134008117,2.034256113394836,0.003956081431527682,-9.849067851592423,-1.87493041642381,110
356,year,2019,all,all,25,0.5910597578029472,2.9845349058914886e-09,0.0,0.5910597519533662,0.5910597636525281,6055
357,year,2019,all,general,25,0.7511109888054611,6.077843659490032e-09,0.0,0.7511109768931065,0.7511110007178158,4978
358,year,2019,all,sc,25,0.2805835670809285,0.7657389213764912,0.7140502253883398,-1.2202371403775425,1.7814042745393994,745
359,year,2019,all,st,25,-0.0878246003932952,1.6177390218722232,0.9567053237767734,-3.258534819647908,3.082885618861317,332
360,year,2019,national,all,25,0.3854071755169622,1.3180025247035903,0.7699673296953764,-2.1978303044349374,2.9686446554688617,882
361,year,2019,national,general,25,0.9202251555918155,1.6279706037393145,0.5718975613472871,-2.270538595627169,4.1109889068108,662
362,year,2019,national,sc,25,-5.292984071265593,2.3734392600265273,0.025741443070025422,-9.944839540410982,-0.6411286021202036,132
363,year,2019,regional,all,25,0.4609666144282963,1.557209539337181e-09,0.0,0.4609666113762217,0.4609666174803709,5173
364,year,2019,regional,general,25,0.4663253561676347,1.915555929363635e-09,0.0,0.4663253524132141,0.4663253599220553,4316
365,year,2019,regional,sc,25,1.7350638819431783,5.887935870901454e-12,0.0,1.7350638819316382,1.7350638819547184,613
366,year,2019,regional,st,25,-0.9257829047282796,1.3815446019678508,0.5027894923925268,-3.6335605676209917,1.7819947581644322,244
367,year,2019,independent,all,25,0.21657438328211884,3.2570629414628953e-10,0.0,0.21657438264374623,0.21657438392049144,3443
368,year,2019,independent,general,25,0.1855455994613706,1.1284103070181388e-09,0.0,0.18554559724972702,0.18554560167301415,2973
369,year,2019,independent,sc,25,1.9272162862222275,1.8501509298667456,0.2975723312436146,-1.699012902279885,5.55344547472434,343
370,year,2019,independent,st,25,-1.0180730645957987,1.4681402393766896,0.4880309472537985,-3.895575058028124,1.8594289288365267,127
371,year,all,all,all,30,0.15618191662433123,0.22065086620692126,0.4790547351711637,-0.27628583429880055,0.5886496675474631,24380
372,year,all,all,general,30,0.24870406481425003,0.24768416920270306,0.31532187220650654,-0.23674798636377278,0.7341561159922728,19988
373,year,all,all,sc,30,0.30684636891793016,0.5842950613292381,0.5994743785959638,-0.8383509076319986,1.452043645467859,3116
374,year,all,all,st,30,-1.1693052742874035,0.8737530797048784,0.18081300983312665,-2.88182984188992,0.5432192933151134,1276
375,year,all,national,all,30,-0.3365827142486283,0.8009278401747203,0.6743094080375616,-1.9063724352065328,1.233207006709276,3636
376,year,all,national,general,30,-0.3689889032338748,0.949398950072173,0.6975311768295444,-2.2297766523354747,1.4917988458677254,2750
377,year,all,national,sc,30,-1.2475916152805044,2.07867023408498,0.5483813717312975,-5.321710409822509,2.8265271792614994,538
378,year,all,national,st,30,1.4396763578948584,2.100670685048085,0.4931285821247162,-2.6775625281784716,5.556915243968188,348
379,year,all,regional,all,30,0.13722655026343913,0.17099507572836528,0.42225363717219744,-0.19791763969785595,0.47237074022473424,20744
380,year,all,regional,general,30,0.24889801666407174,0.18054605490245848,0.1680228574977708,-0.10496574849553814,0.6027617818236817,17238
381,year,all,regional,sc,30,0.630356393006163,0.4990847002791265,0.20658023897541822,-0.34783164477589246,1.6085444307882184,2578
382,year,all,regional,st,30,-1.605167805462006,0.8329790431036691,0.053977058243409065,-3.2377767298218347,0.027441118897822747,928
383,year,all,independent,all,30,-0.10593443752651004,0.1432818199662584,0.4596986307405241,-0.38676164429972854,0.17489276924670843,12896
384,year,all,independent,general,30,0.062227181840884285,0.13511511621616423,0.6451219422138266,-0.20259357970974146,0.32704794339151,11071
385,year,all,independent,sc,30,0.4376187139414093,0.4475669615494059,0.32818680303304537,-0.43959641136544947,1.314833839248268,1395
386,year,all,independent,st,30,-3.88190141094456,1.132873864755423,0.0006111969613326349,-6.102293384891889,-1.661509436997231,430
387,year,2004,all,all,30,-0.38614742744279235,0.320268137484914,0.22793302355885703,-1.0138614423089463,0.2415665874233615,5446
388,year,2004,all,general,30,-0.4183939845675439,0.3586680627861096,0.24340368589174288,-1.1213704700330696,0.2845825008979817,4484
389,year,2004,all,sc,30,0.4925035419444982,0.8348577208835025,0.5552408515267206,-1.1437875232023598,2.128794607091356,703
390,year,2004,all,st,30,-1.4976046906843177,1.3237640649527396,0.25791918070440134,-4.092134582020028,1.0969252006513925,259
391,year,2004,national,all,30,-0.6467737073866205,1.061025841042097,0.5421440757544151,-2.726346142495451,1.43279872772221,851
392,year,2004,national,general,30,-0.557137015020299,1.3189949603513014,0.6727366500713057,-3.142319633098686,2.0280456030580885,652
393,year,2004,national,sc,30,1.937220320781573,1.802945940821004,0.2826098484718359,-1.5964887893002786,5.470929430863425,121
394,year,2004,regional,all,30,-0.3013122149025387,0.2768046903251561,0.2763580037716884,-0.8438394386916074,0.24121500888653002,4595
395,year,2004,regional,general,30,-0.37853279062401723,0.3019378839388158,0.20995917807429376,-0.9703201687123311,0.2132545874642966,3832
396,year,2004,regional,sc,30,0.07779793160951123,0.938424224293614,0.9339288820041582,-1.76147975022591,1.9170756134449325,582
397,year,2004,regional,st,30,0.3574086936574359,0.6378465586822997,0.5752499510905046,-0.8927475890226855,1.6075649763375572,181
398,year,2004,independent,all,30,-0.1796299559180951,0.10989892040126334,0.10215358070836943,-0.3950278818444054,0.035767970008215216,2389
399,year,2004,independent,general,30,-0.13749343629040167,0.1100014127988269,0.2113272103525451,-0.35309224362462577,0.0781053710438224,2068
400,year,2004,independent,sc,30,-0.3733027854811573,0.24162421057472455,0.12235289043628185,-0.8468775360005395,0.10027196503822489,262
401,year,2009,all,all,30,0.015395081939054972,7.707623257491e-10,0.0,0.015395080428388573,0.015395083449721372,6637
402,year,2009,all,general,30,0.005617456742083717,0.2570892178151853,0.9825674315683067,-0.4982681509892527,0.5095030644734201,5430
403,year,2009,all,sc,30,0.27683279005798256,0.8167512109589679,0.7346520391571456,-1.3239701677510702,1.8776357478670354,857
404,year,2009,all,st,30,-0.4868136997264,2.461100669407937,0.8431990068622174,-5.310482374093375,4.336854974640575,350
405,year,2009,national,all,30,0.027285110537509594,1.6612656401655004,0.9868959008331731,-3.2287357129407486,3.2833059340157673,948
406,year,2009,national,general,30,-0.9678859989785592,2.0189092995452564,0.6316467371208916,-4.92487551414025,2.989103516183131,717
407,year,2009,national,sc,30,0.8549801347726529,2.8958306768363387,0.767806568246731,-4.820743697152819,6.530703966698125,140
408,year,2009,regional,all,30,-0.029668474568168537,0.15464351397359172,0.8478591143375421,-0.33276419239912486,0.27342724326278783,5689
409,year,2009,regional,general,30,0.23708660537012577,1.898980301870254e-10,0.0,0.23708660499793247,0.23708660574231907,4713
410,year,2009,regional,sc,30,0.08282069526897318,0.788668244477761,0.9163652146422868,-1.4629406596578687,1.628582050195815,717
411,year,2009,regional,st,30,-3.855770730700086,1.4415697252141124,0.007479550003073694,-6.681195473323049,-1.0303459880771233,259
412,year,2009,independent,all,30,-0.28979026651627027,0.20507278381182484,0.1576235769443851,-0.6917255369968156,0.11214500396427501,3834
413,year,2009,independent,general,30,-0.18786286208963776,9.380486734160551e-11,0.0,-0.18786286227349192,-0.1878628619057836,3261
414,year,2009,independent,sc,30,0.016170478859055596,0.300143828122452,0.9570341439932288,-0.5721006144429305,0.6044415721610418,439
415,year,2014,all,all,30,0.05223163838950682,0.3343801402186108,0.8758719340355312,-0.6031413935844235,0.7076046703634372,6242
416,year,2014,all,general,30,0.41272404159805026,0.56137050622927,0.4622128770087143,-0.687541932594337,1.5129900157904375,5096
417,year,2014,all,sc,30,-0.24871658138652164,1.884920556450636e-10,0.0,-0.2487165817559593,-0.248716581017084,811
418,year,2014,all,st,30,-2.792438506189897,1.5162818494068697,0.06552848232112676,-5.764296321439147,0.17941930905935388,335
419,year,2014,national,all,30,-1.09505170792887,1.9821510928999058,0.5806358189351087,-4.979996461929392,2.789893046071652,955
420,year,2014,national,general,30,-0.6563998781801015,2.250338250765593,0.7705240927810622,-5.066981802713529,3.7541820463533258,719
421,year,2014,national,sc,30,-3.2932803344254173,6.243381669912798,0.597857925098737,-15.530083549192042,8.943522880341206,145
422,year,2014,regional,all,30,0.15913232663083463,5.934875742052177e-10,0.0,0.15913232546762035,0.1591323277940489,5287
423,year,2014,regional,general,30,0.43528824074716366,3.9717141774710304e-10,0.0,0.43528823996872196,0.43528824152560536,4377
424,year,2014,regional,sc,30,0.11180963102869998,0.8329633982515696,0.8932197982945962,-1.5207686299844703,1.7443878920418703,666
425,year,2014,regional,st,30,-2.248135141908989,1.4526328832091224,0.1217119161980876,-5.095243275757447,0.5989729919394695,244
426,year,2014,independent,all,30,-0.173732293712646,0.2972221269220182,0.5588704770355082,-0.7562769578881945,0.40881237046290253,3230
427,year,2014,independent,general,30,0.3167065243725878,0.31131150079724523,0.3089964769585958,-0.29345280516312516,0.9268658539083008,2769
428,year,2014,independent,sc,30,0.09077136080836236,0.09727892420578844,0.3507662341796359,-0.09989182708978468,0.2814345487065094,351
429,year,2014,independent,st,30,-5.861999134008117,2.034256113394836,0.003956081431527682,-9.849067851592423,-1.87493041642381,110
430,year,2019,all,all,30,0.5926288389367763,6.514186668451505e-09,0.0,0.5926288261692051,0.5926288517043475,6055
431,year,2019,all,general,30,0.7436231155895765,6.1581431324829944e-09,0.0,0.7436231035198377,0.7436231276593153,4978
432,year,2019,all,sc,30,0.1741234166256893,2.436962793077547e-10,0.0,0.17412341614805338,0.17412341710332524,745
433,year,2019,all,st,30,-0.17071395308811477,1.6279974754296505,0.9164858572996643,-3.361530371852361,3.0201024656761315,332
434,year,2019,national,all,30,0.17893967539282463,1.3275608140087785,0.8927792506322298,-2.4230317073510586,2.7809110581367076,882
435,year,2019,national,general,30,0.7623762133916357,1.6300555020169458,0.6399994679421228,-2.4324738633629357,3.957226290146207,662
436,year,2019,national,sc,30,-5.7262343564112195,2.512915048563665,0.02268360673827508,-10.651457347804724,-0.8010113650177146,132
437,year,2019,regional,all,30,0.46664657971388124,2.5694150855325702e-09,0.0,0.4666465746779202,0.4666465847498423,5173
438,year,2019,regional,general,30,0.45257201119711776,6.780463673352104e-10,0.0,0.4525720098681713,0.4525720125260642,4316
439,year,2019,regional,sc,30,2.0408752224733657,7.315302515724143e-11,0.0,2.0408752223299884,2.040875222616743,613
440,year,2019,regional,st,30,-1.1026543139468,1.526149058776426,0.46998244630673136,-4.093851504188297,1.888542876294697,244
441,year,2019,independent,all,30,0.2820289070209353,6.40015668522194e-10,0.0,0.28202890576652767,0.28202890827534294,3443
442,year,2019,independent,general,30,0.18766219593983532,0.3029289359246755,0.5355919783865113,-0.4060676083475704,0.7813920002272411,2973
443,year,2019,independent,sc,30,1.9272162862222275,1.8501509298667456,0.2975723312436146,-1.699012902279885,5.55344547472434,343
444,year,2019,independent,st,30,-1.0180730645957987,1.4681402393766896,0.4880309472537985,-3.895575058028124,1.8594289288365267,127
445,year,all,all,all,35,0.08334308013612882,0.22085575004228997,0.7059028780086977,-0.34952623572534003,0.5162123959975977,24380
446,year,all,all,general,35,0.16619955910056894,0.24829257169458935,0.5032595854808,-0.32044493904965543,0.6528440572507933,19988
447,year,all,all,sc,35,0.28843443314770084,0.5839318013954695,0.621339895273787,-0.8560508670150151,1.4329197333104169,3116
448,year,all,all,st,35,-1.1924012898253316,0.8693181235073307,0.17017203160972816,-2.8962335030076423,0.5114309233569792,1276
449,year,all,national,all,35,-0.34584393137263825,0.8018764123188178,0.6662551147701421,-1.9174928195697116,1.2258049568244351,3636
450,year,all,national,general,35,-0.46425984022542294,0.9515693744447689,0.6256287569474817,-2.3293015429284787,1.400781862477633,2750
451,year,all,national,sc,35,-0.6533969440689225,2.0908724253711117,0.7546608134038357,-4.751431594064213,3.444637705926368,538
452,year,all,national,st,35,1.4602588651373645,2.0374315725433703,0.4735496366148161,-2.533033638012448,5.453551368287177,348
453,year,all,regional,all,35,0.06339512873008489,0.17273572127661962,0.7136141857642861,-0.2751606638156387,0.4019509212758085,20744
454,year,all,regional,general,35,0.18946273452344048,0.18323497949850812,0.30114186365993445,-0.16967122600157059,0.5485966950484515,17238
455,year,all,regional,sc,35,0.5110932345145907,0.49345423297740176,0.30032066871206176,-0.45605929013995383,1.4782457591691351,2578
456,year,all,regional,st,35,-1.739789198714885,0.8425147724653983,0.038923427775770944,-3.391087809190024,-0.08849058823974598,928
457,year,all,independent,all,35,-0.11197360469053087,0.14463327619356048,0.4388185694008345,-0.3954496169959438,0.17150240761488206,12896
458,year,all,independent,general,35,0.053236962451980625,0.1361211680990699,0.6957234639426919,-0.21355562455571891,0.32002954945968015,11071
459,year,all,independent,sc,35,0.4376187139414093,0.4475669615494059,0.32818680303304537,-0.43959641136544947,1.314833839248268,1395
460,year,all,independent,st,35,-3.7210696925392486,1.2254860214375234,0.0023941896030744672,-6.1229781581140745,-1.3191612269644222,430
461,year,2004,all,all,35,-0.39936941660759023,0.3224896593835661,0.21556982346206743,-1.0314375343859692,0.23269870117078878,5446
462,year,2004,all,general,35,-0.42072011361115735,0.36080514542039127,0.24359056216499353,-1.1278852040718612,0.2864449768495464,4484
463,year,2004,all,sc,35,0.3828235502548104,0.8367815475684022,0.6473151440426971,-1.257238145906948,2.0228852464165685,703
464,year,2004,all,st,35,-1.70719647998589,1.337880619110092,0.20193945222822485,-4.329394309055821,0.9150013490840403,259
465,year,2004,national,all,35,-0.6472813343328285,1.0605104948165625,0.5416307602805387,-2.7258437094000425,1.4312810407343854,851
466,year,2004,national,general,35,-0.5570092755627996,1.3193371894769312,0.6728872762776894,-3.142862650401882,2.028844099276283,652
467,year,2004,national,sc,35,1.6639106630381861,1.7798444552432762,0.3498589257731165,-1.8245203673219472,5.15234169339832,121
468,year,2004,regional,all,35,-0.3142595187481964,0.27963226448708317,0.26108455872482716,-0.8623286860582582,0.23380964856186542,4595
469,year,2004,regional,general,35,-0.38165918786087527,0.3044497451503788,0.20998625188701603,-0.9783697234580158,0.21505134773626522,3832
470,year,2004,regional,sc,35,-0.01700985588027064,0.9455176355804507,0.9856468363516896,-1.8701903683654215,1.83617065660488,582
471,year,2004,regional,st,35,0.3699774259283179,0.6518746681506918,0.5703343586908765,-0.9076734460810374,1.6476282979376733,181
472,year,2004,independent,all,35,-0.179226593182456,0.109763433965631,0.10250175557714371,-0.3943589705745333,0.03590578420962123,2389
473,year,2004,independent,general,35,-0.13711164724614014,0.1098316278563257,0.21189179751089193,-0.35237768220794463,0.07815438771566438,2068
474,year,2004,independent,sc,35,-0.3733027854811573,0.24162421057472455,0.12235289043628185,-0.8468775360005395,0.10027196503822489,262
475,year,2009,all,all,35,-0.08896814015935854,1.1110102516387194e-09,0.0,-0.08896814233689862,-0.08896813798181846,6637
476,year,2009,all,general,35,-0.12673810333031044,2.062155991278339e-10,0.0,-0.12673810373448557,-0.1267381029261353,5430
477,year,2009,all,sc,35,0.29599250016635964,0.8405191800697883,0.7247224971463266,-1.3513948210855617,1.9433798214182811,857
478,year,2009,all,st,35,-0.9816020717991392,2.506291756858375,0.6953130335127817,-5.893843649991172,3.9306395063928945,350
479,year,2009,national,all,35,-0.15236959094009395,1.6443922665336907,0.9261735772894539,-3.375319209802317,3.070580027922129,948
480,year,2009,national,general,35,-1.2023158365527418,2.0096893894051213,0.5496667732995175,-5.141234659899071,2.736602986793588,717
481,year,2009,national,sc,35,1.280865089707021,2.8855010550731603,0.6571170967568639,-4.374613055588701,6.9363432350027425,140
482,year,2009,regional,all,35,-0.10381802184848396,0.24736045738002355,0.6747021502799153,-0.5886356095126851,0.38099956581571726,5689
483,year,2009,regional,general,35,0.20159739432821286,1.3542883602074046e-10,0.0,0.2015973940627772,0.2015973945936485,4713
484,year,2009,regional,sc,35,-0.012346908594682461,0.818879831930695,0.9879701097769366,-1.6173218868450574,1.5926280696556923,717
485,year,2009,regional,st,35,-4.418183922569508,1.9831536212811263,0.02589001051034875,-8.305093596090702,-0.5312742490483142,259
486,year,2009,independent,all,35,-0.40238154500848,0.2347898241301857,0.0865664458981257,-0.8625611442401373,0.0577980542231773,3834
487,year,2009,independent,general,35,-0.23774294380027505,9.901156293662103e-11,0.0,-0.23774294399433415,-0.23774294360621595,3261
488,year,2009,independent,sc,35,0.016170478859055596,0.300143828122452,0.9570341439932288,-0.5721006144429305,0.6044415721610418,439
489,year,2014,all,all,35,0.10407926788035238,5.279394189794638e-10,0.0,0.10407926684561013,0.10407926891509463,6242
490,year,2014,all,general,35,0.37642196112579795,0.5640408644147373,0.5045380772778969,-0.729077818935927,1.481921741187523,5096
491,year,2014,all,sc,35,0.05177762364348243,5.6808959758745656e-11,0.0,0.05177762353213891,0.05177762375482595,811
492,year,2014,all,st,35,-2.7665772629448675,1.5058418770527022,0.06617600833018747,-5.717973108380356,0.184818582490621,335
493,year,2014,national,all,35,-0.7310600333529288,1.9550951996258377,0.7084597124219978,-4.562976210966718,3.1008561442608604,955
494,year,2014,national,general,35,-0.4062994792597193,2.209847066193983,0.8541243510165879,-4.737520140341427,3.9249211818219885,719
495,year,2014,national,sc,35,-1.8698263578914425,6.307362462101688,0.7668853858425408,-14.232029621050632,10.492376905267747,145
496,year,2014,regional,all,35,0.10151827794510654,0.2833703856585586,0.7201540213399916,-0.45387747223089375,0.6569140281211068,5287
497,year,2014,regional,general,35,0.3275542930867715,3.5128525494074093e-10,0.0,0.327554292398265,0.32755429377527795,4377
498,year,2014,regional,sc,35,0.2050382705451078,0.8305291719796838,0.805003677591881,-1.422768994644945,1.8328455357351605,666
499,year,2014,regional,st,35,-2.1456450011200925,1.399508515266601,0.12524092101730414,-4.888631287099755,0.5973412848595698,244
500,year,2014,independent,all,35,-0.16029676769263126,0.2975770489715656,0.5901124004419461,-0.7435370663026117,0.42294353091734926,3230
501,year,2014,independent,general,35,0.3167065243725878,0.31131150079724523,0.3089964769585958,-0.29345280516312516,0.9268658539083008,2769
502,year,2014,independent,sc,35,0.09077136080836236,0.09727892420578844,0.3507662341796359,-0.09989182708978468,0.2814345487065094,351
503,year,2014,independent,st,35,-5.358227046765935,2.092215031894966,0.01043621164982422,-9.45889315719339,-1.2575609363384812,110
504,year,2019,all,all,35,0.5149060390932987,6.066968213898777e-09,0.0,0.5149060272022595,0.5149060509843378,6055
505,year,2019,all,general,35,0.6541732881892561,3.658577767383464e-09,0.0,0.6541732810185755,0.6541732953599367,4978
506,year,2019,all,sc,35,0.2377237491492599,0.9694477661701333,0.8062894712652531,-1.6623589574370092,2.137806455735529,745
507,year,2019,all,st,35,-0.08527950686321639,1.6043052888087916,0.9576070890149171,-3.2296600931355774,3.059101079409145,332
508,year,2019,national,all,35,0.43021860664242795,1.3414164179932069,0.7484228533287978,-2.1989092608949847,3.0593464741798404,882
509,year,2019,national,general,35,0.9156426581264775,1.6652172324060626,0.5824128020294652,-2.3481231438248704,4.179408460077825,662
510,year,2019,national,sc,35,-4.833861831917417,2.2745852623823017,0.03357310985268805,-9.291967025952317,-0.37575663788251656,132
511,year,2019,regional,all,35,0.4150192999737195,2.653319161613556e-09,0.0,0.4150192947733095,0.4150193051741295,5173
512,year,2019,regional,general,35,0.4096630198519525,7.349983220546602e-10,0.0,0.4096630184113823,0.40966302129252274,4316
513,year,2019,regional,sc,35,2.025157221409141,1.135223138073614,0.07443523956275325,-0.1998392436316836,4.250153686449965,613
514,year,2019,regional,st,35,-1.1680556151944201,1.5329961951239113,0.4460940653027827,-4.172672946074224,1.836561715685383,244
515,year,2019,independent,all,35,0.2820289070209353,6.40015668522194e-10,0.0,0.28202890576652767,0.28202890827534294,3443
516,year,2019,independent,general,35,0.18766219593983532,0.3029289359246755,0.5355919783865113,-0.4060676083475704,0.7813920002272411,2973
517,year,2019,independent,sc,35,1.9272162862222275,1.8501509298667456,0.2975723312436146,-1.699012902279885,5.55344547472434,343
518,year,2019,independent,st,35,-1.0180730645957987,1.4681402393766896,0.4880309472537985,-3.895575058028124,1.8594289288365267,127
519,year,all,all,all,40,0.06421087583184452,0.22150492631360114,0.7719044928082728,-0.3699308021410122,0.4983525538047013,24380
