review_id,PARL_ROW_ID,MYNETA_ROW_ID,YEAR,PC,parliament_name,parliament_party,myneta_name,myneta_party,match_score,name_score,party_score,review_priority,decision,evidence_reference,reviewer,reviewed_at_utc,notes
323,9144,4425,2009,NAGAUR,BINDU CHAUDHARY,BJP,BINDU CHOUDHARY,BJP,0.9400000000000001,0.9333333333333333,1.0,P4,,,,,
324,9208,4225,2009,NAGPUR,BARAPATRE CHANDRABHAN SOMAJI,IND,BARPATRE CHANDRABHAN SOMAJI,IND,0.9836363636363636,0.9818181818181818,1.0,P1,,,,,
325,9213,9029,2009,NAGPUR,RAUT RAMESHCHANDRA,PRCP,RAUT RAMESHCHANDRA,PRBP,0.9750000000000001,1.0,0.75,P2,,,,,
326,9216,4450,2009,NAGPUR,BALASAHEB ALIAS PRAMOD RAMAJI SHAMBHARKAR,IND,BLASAHEB ALIAS PRAMOD RAMAJI SHAMBHARKAR,IND,0.9888888888888888,0.9876543209876543,1.0,P1,,,,,
327,9265,9412,2009,NALANDA,SHASHI YADAV,CPI(ML)(L),SASHI YADAV,CPI(ML)(L),0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
328,9268,6427,2009,NALANDA,KAUSHAL KUMAR KAUSHALENDRA SINHA,IND,KAUSHALE KUMAR @ KAUSHALENDRA SINGH,IND,0.9584615384615385,0.9538461538461539,1.0,P3,,,,,
329,9274,4549,2009,NALANDA,"CHANDRAMANI KUMAR ""MANI""",IND,CHANDERMANI KUMAR MANI,IND,0.9590909090909091,0.9545454545454546,1.0,P3,,,,,
330,9275,6370,2009,NALANDA,KAPIL DEO SINGH,IND,KAPILDEO SINGH,IND,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
331,9299,4455,2009,NALGONDA,BOLUSANI KRISHNAIAH,IND,Bollusani Krishnaiah,IND,0.9769230769230769,0.9743589743589743,1.0,P2,,,,,
332,9301,6669,2009,NALGONDA,K.V.SRINIVASA CHARYULU,IND,KV Srinivasa Charyulu,IND,0.9790697674418605,0.9767441860465116,1.0,P2,,,,,
333,9304,4451,2009,NALGONDA,BOLLA KARUNAKAR,IND,Boalla Karunakar,IND,0.9709677419354839,0.967741935483871,1.0,P2,,,,,
334,9344,6480,2009,NANDED,KHATGAONKAR PATIL BHASKARRAO BAPURAO,INC,KHATGAONK PATIL BHASKARRAO BAPURAO,INC,0.9742857142857143,0.9714285714285714,1.0,P2,,,,,
335,9350,7646,2009,NANDED,NARAYAN SURYAVANSHI DOANGAONKAR,IND,NARAYAN SURYAVANSHI DOANGONKAR,IND,0.9852459016393442,0.9836065573770492,1.0,P1,,,,,
336,9360,10466,2009,NANDED,TIWARI RAMA BHAGIRAT,RSPS,TIWARI RAMA BHAGIRAT,RSP,0.9857142857142858,1.0,0.8571428571428571,P1,,,,,
337,9361,6456,2009,NANDED,KHADE SANJAY WAMANRAO,PRCP,KHADE SANJAY WAMANRAO,PRBP,0.9750000000000001,1.0,0.75,P2,,,,,
338,9373,7706,2009,NANDURBAR,NATAWADKAR SUHAS JAYANT,BJP,NATAWADKAR SUHAS JYANT,BJP,0.98,0.9777777777777777,1.0,P1,,,,,
339,9396,9881,2009,NANDYAL,SINGAM VENKATESWARA REDDY,IND,SINGAM VENKATESHWARA REDDY,IND,0.9823529411764705,0.9803921568627451,1.0,P1,,,,,
340,9455,4315,2009,NASHIK,BHARAT HIRAMAN PARDESHI,IND,BHARAT HIRMAN PARDESHI,IND,0.98,0.9777777777777777,1.0,P1,,,,,
341,9464,9606,2009,NAVSARI,SHAILESHBHAI BISHESWAR SHRIVASTAV,BSP,SHAILESHBHAI BISWESHWAR SRIVASTAV,BSP,0.9454545454545455,0.9393939393939394,1.0,P4,,,,,
342,9489,4370,2009,NAWADA,BHOLA SINGH,BJP,BholaSingh,BJP,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
343,9491,8410,2009,NAWADA,RAJBALLABH PRASAD,IND,Raj Ballabh Prasad,IND,0.9742857142857143,0.9714285714285714,1.0,P2,,,,,
344,9493,7150,2009,NAWADA,MASIH UDDIN,BSP,Masih Udin,BSP,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
345,9494,3709,2009,NAWADA,ANIL MEHTA,IND,AnilMehta,IND,0.9526315789473684,0.9473684210526315,1.0,P3,,,,,
346,9498,8591,2009,NAWADA,RAJ KISHORE RAJ,IND,RajKishore Raj,IND,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
347,9501,4538,2009,NAWADA,CHANCHALA DEVI,IND,ChanchalaDevi,IND,0.9666666666666666,0.9629629629629629,1.0,P3,,,,,
348,9503,7728,2009,NAWADA,NAVIN KUMAR VERMA,IND,NavinKumar Verma,IND,0.9727272727272728,0.9696969696969697,1.0,P2,,,,,
349,9579,4279,2009,NEW DELHI,BHAGWAN DASS,IND,BHAGWAN DAS,IND,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
350,9646,7622,2009,NORTH GOA,NARCINVA SURYA SALGAONKAR,IND,NARACINVA SURYA SALGAONKAR,IND,0.9823529411764705,0.9803921568627451,1.0,P1,,,,,
351,9648,7241,2009,NORTH WEST DELHI,MEERA KANWARIA,BJP,MEERA KANWARIYA,BJP,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
352,9719,8498,2009,OSMANABAD,RAJENDRA PANDITRAO HIPPERGEKAR,KKJHS,RAJENDRA RANDITRAO HIPPERGEKAR,KKJHS,0.97,0.9666666666666667,1.0,P2,,,,,
353,9723,7472,2009,OSMANABAD,MUNDHE PATIL PADAMSINHA VIJAYSINHA,IND,MUNDHE PATRIL PADAMSINHA VIJAYSINHA,IND,0.9869565217391305,0.9855072463768116,1.0,P1,,,,,
354,9859,9734,2009,PALGHAR,SHINGDA DAMODAR BARKU,INC,SHINGADA DAMODAR BARKU,INC,0.9790697674418605,0.9767441860465116,1.0,P2,,,,,
355,9863,5110,2009,PALGHAR,DR. KASHIRAM MAHADU DHONDAGA,IND,DR. KASHIRAM MAHADU DHONDAGHA,IND,0.9816326530612245,0.9795918367346939,1.0,P1,,,,,
356,9875,8303,2009,PALI,PUSP JAIN,BJP,PUSHP JAIN,BJP,0.9526315789473684,0.9473684210526315,1.0,P3,,,,,
357,9923,7467,2009,PARBHANI,MULE BABAN DATTARAO,RSPS,MULE BABAN DATTARAO,RSP,0.9857142857142858,1.0,0.8571428571428571,P1,,,,,
358,9936,9124,2009,PARBHANI,RUMALE TUKARAM DHONDIBA,PRCP,RUMALE TUKARAM DHONDIBA,PRBP,0.9750000000000001,1.0,0.75,P2,,,,,
359,9991,8351,2009,PATHANAMTHITTA,B.RADHAKRISHNA MENON,BJP,Radhakrishna Menon,BJP,0.9526315789473684,0.9473684210526315,1.0,P3,,,,,
360,10538,7986,2009,PURVI CHAMPARAN,PARASNATHPANDEY,IND,PARASNATH PANDEY,IND,0.9709677419354839,0.967741935483871,1.0,P2,,,,,
361,10618,10810,2009,RAIGARH,VISHNU DEO SAI,BJP,Vishu Deo Sai,BJP,0.9666666666666666,0.9629629629629629,1.0,P3,,,,,
362,10619,5753,2009,RAIGARH,HRIDAYARAM RATHIYA,INC,Hirdayaram Rathiya,INC,0.95,0.9444444444444444,1.0,P3,,,,,
363,10621,5615,2009,RAIGARH,HALDHAR RAM SIDAR,IND,Haldharram Sidar,IND,0.9727272727272728,0.9696969696969697,1.0,P2,,,,,
364,10643,10671,2009,RAIPUR,VIDHYADEVI SAHU,BSP,Vidyadevi Sahu,BSP,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
365,10652,7605,2009,RAIPUR,NAND KISHOR DEEP,IND,Nanda Kishor Deep,IND,0.9727272727272728,0.9696969696969697,1.0,P2,,,,,
366,10653,7368,2009,RAIPUR,MOH. JILANI ALIAS TANI,IND,Mohd. Jilani alias Tani,IND,0.9790697674418605,0.9767441860465116,1.0,P2,,,,,
367,10742,6652,2009,RAJKOT,KUVARJIBHAI MOHANBHAI BAVALIA,INC,KUNVARJIBHAI MOHANBHAI BAVALIYA,INC,0.97,0.9666666666666667,1.0,P2,,,,,
368,10747,7734,2009,RAJKOT,NAYANBHAI HASHMUKHBHAI UPADHYAY,IND,NAYANBHAI HASMUKHBHAI UPADHYAY,IND,0.9852459016393442,0.9836065573770492,1.0,P1,,,,,
369,10751,4072,2009,RAJKOT,BABULAL DEVJIBHAI GHAVA,LJP,BABULAL DEVJIBHAI DHAVA,LJP,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
370,10754,6453,2009,RAJKOT,KESHUBHAI DHANJIBHAI VEKARIYA,IND,KESHUBHAI DHANJIBHAI VEKARIA,IND,0.9842105263157894,0.9824561403508771,1.0,P1,,,,,
371,10755,8213,2009,RAJKOT,PRAVINBHAI MEGHJIBHAI DENGADA,IND,PRAVINBHAI MEGHJIBHAI DENGDA,IND,0.9842105263157894,0.9824561403508771,1.0,P1,,,,,
372,10799,8152,2009,RAJNANDGAON,PRADHUMAN NETAM,BSP,Praduman Netam,BSP,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
373,10802,7031,2009,RAJNANDGAON,MANGAL DAS BANGARE,IND,Mangaldas Bangare,IND,0.9742857142857143,0.9714285714285714,1.0,P2,,,,,
374,10803,4267,2009,RAJNANDGAON,BHAG CHAND VAIDHYA,IND,Bhag Chanda Vaidhya,IND,0.9756756756756757,0.972972972972973,1.0,P2,,,,,
375,10804,4982,2009,RAJNANDGAON,DILIP RATHOR SAMPADAK,IND,Dilip Rathod Sampadak,IND,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
376,10805,4840,2009,RAJNANDGAON,DERHARAM LODHI,IND,Derha Ram Lodhi,IND,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
377,10812,10260,2009,RAJSAMAND,SURYA BHAVANI SINGH CHAWRA,IND,SURYA BHAVANI SINGH CHAWDA,IND,0.9653846153846154,0.9615384615384616,1.0,P3,,,,,
378,10813,7748,2009,RAJSAMAND,NEERU RAM,BSP,neeruram,BSP,0.9470588235294117,0.9411764705882353,1.0,P4,,,,,
379,10912,9129,2009,RAMTEK,SURESH MANGALDAS BORKAR,IND,RURESH MANGALDAS BORKAR,IND,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
380,10947,8767,2009,RANCHI,RAM TAHAL CHOUDHARY,BJP,RAM TAHAL CHAUDHARY,BJP,0.9526315789473684,0.9473684210526315,1.0,P3,,,,,
381,10986,4972,2009,RATLAM,DILEEPSINGH BHURIA,BJP,DILEEP SINGH BHURIA,BJP,0.9756756756756757,0.972972972972973,1.0,P2,,,,,
382,10988,4352,2009,RATLAM,BHERUSING DAMOR,JD(U),BHERUSINGH DAMOR,JD(U),0.9709677419354839,0.967741935483871,1.0,P2,,,,,
383,11377,9861,2009,SANGLI,SIDDHESHWAR SHIVAPPA BHOSALE,IND,SIDDESHWAR SHIVAPPA BHOSALE,IND,0.9836363636363636,0.9818181818181818,1.0,P1,,,,,
384,11378,3737,2009,SANGLI,ANSARI SHABBIR AHEMAD,IND,ANSARI SHABBIR AHEMED,IND,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
385,11380,6922,2009,SANGLI,MAHADEO ANNA WAGHAMARE,RSPS,MAHADEV ANNA WAGHAMARE,RSPS,0.9590909090909091,0.9545454545454546,1.0,P3,,,,,
386,11384,5393,2009,SANGLI,GANAPATI TUKARAM KAMBLE ALIAS G.T. KAMBLE,IND,GANPATI TUKARAM KAMBLE ALIAS G.T. KAMBLE,IND,0.9886075949367089,0.9873417721518988,1.0,P1,,,,,
387,11400,4192,2009,SANGRUR,BALWANT SINGH RAMUWALIA,LBP,BALWANT SINGH RAMOOWALIA,LBP,0.9425531914893617,0.9361702127659575,1.0,P4,,,,,
388,11401,7382,2009,SANGRUR,MOHMAD. JAMIL-UR-REHMAN,BSP,MOHD.JAMIL UR REHMAN,BSP,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
389,11521,3557,2009,SATARA,ALANKRITA ABHIJIT AWADE-BICHUKALE,IND,ALNKRITA ABHIJIT AWADE-BICHUKALE,IND,0.9861538461538462,0.9846153846153847,1.0,P1,,,,,
390,11575,3716,2009,SECUNDERABAD,ANJAN KUMAR YADAV M,INC,ANJAN KUMAR YADAV,INC,0.95,0.9444444444444444,1.0,P3,,,,,
391,11584,3595,2009,SECUNDERABAD,AMBATI KRISHNA MURTHY,IND,Ambati Krishna Murthi,IND,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
392,11586,7895,2009,SECUNDERABAD,P. DAMODER REDDY,PPOI,P.Damodar Reddy,PPOI,0.9400000000000001,0.9333333333333333,1.0,P4,,,,,
393,11651,8738,2009,SHAHDOL,RAMRATAN SINGH PAVLE,GGP,RAM RATAN SINGH PAVLE,GGP,0.9780487804878049,0.975609756097561,1.0,P2,,,,,
394,11718,7227,2009,SHEOHAR,MD. TANVEER ZAFAR,CPI,MD. TANVEER ZAFER,CPI,0.94375,0.9375,1.0,P4,,,,,
395,11721,8650,2009,SHEOHAR,RAMA ASHISH MAHTO,IND,"RAM ASHISH, MAHTO",IND,0.9727272727272728,0.9696969696969697,1.0,P2,,,,,
396,11760,4687,2009,SHIMOGA,D.S. ESHWARAPPA,IND,D S Eswarappa,IND,0.9666666666666666,0.9629629629629629,1.0,P3,,,,,
397,11763,10526,2009,SHIMOGA,UMESHKUMAR S,IND,UMESH KUMAR.S,IND,0.964,0.96,1.0,P3,,,,,
398,11764,10843,2009,SHIRDI,WAKCHAURE BHAUSAHEB RAJARAM,SHS,WAKCHOURE BHAUSAHEB RAJARAM,SHS,0.9666666666666666,0.9629629629629629,1.0,P3,,,,,
399,11765,3959,2009,SHIRDI,ATHAWALE RAMDAS BANDU,RPI(A),ATHAWALE RAMDAS BANDU,RPI,0.9750000000000001,1.0,0.75,P2,,,,,
400,11766,9128,2009,SHIRDI,RUPWATE PREMANAND DAMODAR,IND,RUPWATE PREMANAND DAMODHAR,IND,0.9823529411764705,0.9803921568627451,1.0,P1,,,,,
401,11768,9281,2009,SHIRDI,SANDIP BHASKAR GHOLAP,IND,SANDIP BHASKAR GOLAP,IND,0.9780487804878049,0.975609756097561,1.0,P2,,,,,
402,11769,10588,2009,SHIRDI,VAIRAGAR SUDHIR NATHA,IND,VAIRAGHAR SUDHIR NATHA,IND,0.9790697674418605,0.9767441860465116,1.0,P2,,,,,
403,11772,6807,2009,SHIRDI,LONDHE SHARAD LAXMAN,IND,LODHE SHARAD LAXAMAN,IND,0.955,0.95,1.0,P3,,,,,
404,11775,3379,2009,SHIRDI,ADHAGALE RAJENDRA NAMDEO,IND,ADHAGALE RAJENDRA NAMDEV,IND,0.9625,0.9583333333333334,1.0,P3,,,,,
405,11776,7232,2009,SHIRDI,MEDHE PRAFULLAKUMAR MURALIDHAR,IND,MEDHE PRAFULLAKUMAR MURLIDHAR,IND,0.9847457627118644,0.9830508474576272,1.0,P1,,,,,
406,11777,6295,2009,SHIRDI,KAMBLE RAMESH ANKUSH,IND,KAMBALE RAMESH ANKUSH,IND,0.9780487804878049,0.975609756097561,1.0,P2,,,,,
407,11780,9171,2009,SHIRDI,SABLE ANIL DAMODAR,IND,SABALE ANIL DAMODHAR,IND,0.9526315789473684,0.9473684210526315,1.0,P3,,,,,
408,11855,3583,2009,SIKAR,AMARARAM,CPM,AMARA RAM,CPM,0.9470588235294117,0.9411764705882353,1.0,P4,,,,,
409,11857,6965,2009,SIKAR,MAHESHKUMAR,IND,MAHESH KUMAR,IND,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
410,11860,6919,2009,SIKAR,MAHABEER PARSAD,IND,MAHABEER PRASAD,IND,0.9400000000000001,0.9333333333333333,1.0,P4,,,,,
411,11865,5041,2009,SIKAR,D. P. KUMAWAT,RJVP,DP KUMAWAT,RJVP,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
412,11898,7812,2009,SILCHAR,NAGENDRA CHANDRA DAS,IND,Nogendra Chandra Das,IND,0.955,0.95,1.0,P3,,,,,
413,11904,4543,2009,SILCHAR,CHANDAN RABIDAS,IND,Chandan Rabi Das,IND,0.9709677419354839,0.967741935483871,1.0,P2,,,,,
414,12065,7855,2009,SIWAN,OM PRAKASH YADAV,IND,OmPrakashYadav,IND,0.9400000000000001,0.9333333333333333,1.0,P4,,,,,
415,12066,5733,2009,SIWAN,HENA SHAHAB,RJD,HenaShahab,RJD,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
416,12068,4480,2009,SIWAN,BRISHIN PATEL,JD(U),BrishinPatel,JD(U),0.964,0.96,1.0,P3,,,,,
417,12072,10731,2009,SIWAN,VIJAY SHANKER DUBEY,INC,VijayShankerDubey,INC,0.95,0.9444444444444444,1.0,P3,,,,,
418,12076,3953,2009,SIWAN,ASWANI KR. VERMA,IJP,Aswani K r. Verma,IJP,0.9709677419354839,0.967741935483871,1.0,P2,,,,,
419,12192,7251,2009,SRINAGAR,MEHBOOBA SHADAB,IND,MEHBOOBA SHAHDAB,IND,0.9709677419354839,0.967741935483871,1.0,P2,,,,,
420,12193,3978,2009,SRINAGAR,AVTAR KRISHEN PANDITA,BJP,AVTAR KRISHAN PANDITA,BJP,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
421,12287,6805,2009,SUNDARGARH,LIVINUS KINDO,JMM,LIVNUS KINDO,JMM,0.964,0.96,1.0,P3,,,,,
422,12476,4671,2009,THANE,CHAUGULE VIJAY LAXMAN,SHS,CHUGULE VIJAY LAXMAN,SHS,0.9780487804878049,0.975609756097561,1.0,P2,,,,,
423,12485,6470,2009,THANE,KHAN FIROZ YUSUFKHAN,IND,KHAN FIROZ YSUFKHAN,IND,0.9769230769230769,0.9743589743589743,1.0,P2,,,,,
424,12494,6299,2009,THANE,KAMBLE SACHIN SHRIPAT,IND,KAMBLE SACHIN SHIRPAT,IND,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
425,12495,3461,2009,THANE,AHMAD AFJAL SHEIKH,IND,AHMAD AFJAL SHAIKH,IND,0.95,0.9444444444444444,1.0,P3,,,,,
426,12498,9503,2009,THANE,SAYED SHAFIQ AHMED ZAIDI,IND,SAYED SHAFIQ AHMED ZOIDI,IND,0.9625,0.9583333333333334,1.0,P3,,,,,
427,12585,7868,2009,THIRUVANANTHAPURAM,P K KRISHNA DAS,BJP,P K Krishnadas,BJP,0.9689655172413794,0.9655172413793104,1.0,P3,,,,,
428,12813,6423,2009,TIRUPATI,KATTAMANCHI PRABAKHAR,IND,Kattamanchi Prabhakar,IND,0.9571428571428571,0.9523809523809523,1.0,P3,,,,,
429,12880,4965,2009,TRIPURA EAST,DIBA CHANDRA HRANGKHAWL,INC,DIBA CHANDRA HRANGKHWAL,INC,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
430,12883,8526,2009,TRIPURA EAST,RAJESH DEBBARMA,IND,RAJESH DEB BARMA,IND,0.9709677419354839,0.967741935483871,1.0,P2,,,,,
431,12909,5313,2009,TUMKUR,G.S. BASAVARAJ,BJP,G.S. BASAVARAJU,BJP,0.9666666666666666,0.9629629629629629,1.0,P3,,,,,
432,12912,9990,2009,TUMKUR,SRI GOWRISHANKARA SWAMIGALU,SP,Sri. Gowri Shankara Swamigalu,SP,0.9836363636363636,0.9818181818181818,1.0,P1,,,,,
433,12933,9617,2009,UDAIPUR,SHAKUNTALA DHANKA,SP,SHAKUNTLA DHANKA,SP,0.9727272727272728,0.9696969696969697,1.0,P2,,,,,
434,12991,10732,2009,UJIARPUR,VIJAYWANT KUMAR CHAUDHARY,BSP,VIJAYWANT KUMAR CHOUDHARY,BSP,0.964,0.96,1.0,P3,,,,,
435,12993,3787,2009,UJIARPUR,ARJUN SAHANI,IND,ARJUN SAHNI,IND,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
436,13000,9008,2009,UJIARPUR,RATAN SAHANI,IND,RATAN SAHNI,IND,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
437,13081,3665,2009,UTTARA KANNADA,ANANTKUMAR HEGDE,BJP,Ananthkumar Hegde,BJP,0.9727272727272728,0.9696969696969697,1.0,P2,,,,,
438,13143,6519,2009,VALSAD,KISHANBHAI VESTABHAI PATEL,INC,KISANBHAI VESTABHAI PATEL,INC,0.9823529411764705,0.9803921568627451,1.0,P1,,,,,
439,13217,3340,2009,VELLORE,ABDUL RAHMAN,DMK,ABDULRAHMAN,DMK,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
440,13236,4747,2009,VELLORE,DHANDAPANI T,IND,DANDAPANI T,IND,0.9608695652173913,0.9565217391304348,1.0,P3,,,,,
441,13338,4714,2009,VISAKHAPATNAM,D.V.SUBBARAO,BJP,D.V. SUBBA RAO,BJP,0.964,0.96,1.0,P3,,,,,
442,13347,10864,2009,VISAKHAPATNAM,YADDANAPUDI RANGARAO,IND,Yaddanapudi Ranga Rao,IND,0.9780487804878049,0.975609756097561,1.0,P2,,,,,
443,13436,9635,2009,WAYANAD,SHANAVAS MANAKULANGARA PARAMBIL,IND,Shanavas Manakulangara Paramb,IND,0.97,0.9666666666666667,1.0,P2,,,,,
444,13489,4897,2009,YAVATMAL-WASHIM,DHAGE VITTHAL MAHADEV,RSPS,DHAGE VITTHAL MAHADEV,RSP,0.9857142857142858,1.0,0.8571428571428571,P1,,,,,
