iteration,female_coef,female_se,female_p,winnable_gap
355,0.007654119597377218,0.3880788808389702,0.9842642611252249,1.155122682235671
356,0.02137346233266594,0.3350655351579281,0.9491383157846819,0.16006128981879986
357,-0.3279664042271273,0.3979536611221351,0.40986447725281205,-0.15470910838746654
358,-0.705937029254006,0.3600744564192333,0.049933792306251085,0.39657970451526925
359,0.35658901955977795,0.35419016655010765,0.3140439768741321,1.824695491058748
360,-0.7790529393764832,0.36717974767141925,0.03386118368887585,-1.451321943869993
361,-0.501349384672929,0.357960156021775,0.1613417535718089,-1.3766898210778793
362,-0.20787675046852883,0.34809277078118134,0.5503820141181619,0.6101527149110284
363,-0.6907723429227921,0.3450775723488134,0.045307474891014665,0.04822459084169939
364,-0.9463380927809776,0.37581205741465545,0.011798469030310094,0.45638735222808346
365,-0.6976688640238545,0.38258887240603334,0.06822055632972861,-0.539957637344564
366,-0.475363884456478,0.4161484983241657,0.2533318826241493,-0.2901913520639514
367,-0.6619362584780994,0.37769374055650545,0.07967514432252927,-0.47660039349806915
368,-0.20435940098481886,0.3481306280253378,0.557190738111289,1.8478151998441947
369,0.26983026843299535,0.3588271593060437,0.45206405638003677,1.8552191124126547
370,-0.546329165725875,0.4008292024839392,0.17288332617874091,-0.9314512651779703
371,-0.38456716850135253,0.4126794542738551,0.3513992477036335,-0.579144130592594
372,-0.06815847006520617,0.37088951131574066,0.8541936706242412,-0.3885781819599421
373,-0.6249362669707548,0.413996939715718,0.1311661908925135,-1.021309889324253
374,-0.33666191853525174,0.3598057176740827,0.3494395389552104,0.13969473967378843
375,-0.21304030166155985,0.3302132053541867,0.5188236026907042,2.46381910076489
376,-0.6864309787113559,0.4208658609535835,0.102890941450721,-0.8033156448731482
377,-0.06284317089051748,0.3670352152174485,0.864052064447041,-0.1285292705274319
378,-1.444828199864013,0.3930573991235509,0.00023703951008925597,-0.4160107843511929
379,0.14720305822964128,0.36117076429612005,0.6835879904690023,1.9883693701606244
380,-0.9636945502569747,0.3756872040806012,0.010313079950633883,-1.1035097565787249
381,-0.9410951820658988,0.3862019755314373,0.014818062523507515,0.07398998050545913
382,-0.730449810269508,0.40600718001055414,0.0720019705631511,-0.9598053655852787
383,-0.42979258640945595,0.3877157062390947,0.26763511153051667,0.1212489191542625
384,-0.9764375183036832,0.39623411190478036,0.013728328472699653,-0.23505207590017907
385,-0.5798914273254405,0.39089783236624204,0.13794535672792296,-1.558582500480715
386,-0.9088121061017891,0.4072240970408542,0.02563315880759367,-1.3706759876209622
387,-0.5887437041461563,0.38464495428462164,0.12586433606981645,-0.3831833674202434
388,-0.34704191329026435,0.39053235981813506,0.374197636770498,0.7144619189543597
389,-0.2087378444373036,0.4183343164403258,0.6177978737885765,-0.43053895758656946
390,-1.037191606686377,0.37567135778322164,0.005764206224465463,-1.8594463952345919
391,-0.4383989821588318,0.36318692781736855,0.22739783181111795,1.1661213334767324
392,-0.9090951065703374,0.3765836392033727,0.0157759094967127,-2.135834787058587
393,-0.37020720088346215,0.3533963339879204,0.2948370219428572,-0.3080110813588881
394,-0.5418479665793351,0.427618654218015,0.20510919369003566,-1.1981249408775314
395,-0.5232037156459385,0.3674775835816063,0.15451293939014213,0.8530176785509767
396,-0.008503277621601635,0.392328357968076,0.9827080998814914,-0.11219527669706064
397,0.6623126374490109,0.40847197663991286,0.1049233942714281,1.5939082837338767
398,0.35657782707079344,0.3568465473534031,0.3176750731039496,0.8996855554196186
399,0.10401136052502727,0.3945065826933321,0.7920502127999942,1.339680655551998
400,-0.9678432189564301,0.383993061940325,0.011719803202220578,-2.0624602821626024
401,-0.09456222647181328,0.3701944295596516,0.7983837774626626,1.0442531101338242
402,-0.6959339062285371,0.3163848550992845,0.02783219469440266,0.5828276766755414
403,0.03289916429756823,0.3602962038104509,0.9272451301418181,0.2850643667727484
404,-0.5812893940659998,0.389178957870007,0.1352723354761421,0.4026162058936871
405,-0.42484282199396295,0.3683906013314869,0.24881183957967878,0.3943857260611603
406,-0.42272869735652424,0.38514721827360404,0.2723892758544687,1.8582307341668152
407,-0.4193323511969969,0.4141843717667923,0.3113328838065259,-1.5743146778293786
408,-0.7345931287723176,0.39291159289241173,0.06153739942618701,0.3105654673680798
409,-0.37668011898107373,0.3187795089298244,0.23735168795263806,1.0228770606544928
410,-1.3080298138896556,0.39440976638341213,0.0009117754910897974,0.27676139857536075
411,-0.05548379650525766,0.36240794131837833,0.8783212857103498,0.704368719384576
412,-0.422214190492678,0.3444755395439609,0.22032194859530008,0.21165455951438794
413,-0.20210791165938263,0.402917494845726,0.6159410681772238,0.4353438775399514
414,-0.6813648960017681,0.40922975378029314,0.09591404485222069,0.25275524465579924
415,-0.698514266237745,0.3977754526843841,0.07907957850948764,-0.21180889742590026
416,-0.957207563403342,0.4126995051201207,0.020374364292017107,1.1932504744439214
417,-0.43146913235977385,0.40540986740954854,0.28720241310069716,-0.8026603997079498
418,-0.53529549893016,0.35781055551258084,0.13464571118956714,0.19622871741024106
419,-0.7873367111388538,0.38532237476528985,0.0410208233090461,-0.46124292470237904
420,-0.7474798306662536,0.40950523671496936,0.0679521159215482,-0.7098736822560507
421,-0.5849433597366922,0.3757362608957079,0.11951977943733601,-0.5959785072704147
422,-0.5901781149546138,0.3382576284948167,0.08102679065341482,0.6536649861963331
423,-0.046490358314405233,0.38283639892361937,0.9033452128987628,1.5141432349269386
424,-0.9114932634826594,0.39281946937602735,0.020319941405912728,-1.7733940570807345
425,-0.6288790381112663,0.38522799151300297,0.10257729007651287,-0.7374179104056413
426,-0.17978991453909093,0.4171555210616544,0.6664755431318665,-0.41480212328999766
427,-0.2430188335114938,0.3918019021558965,0.5350869851524228,0.24059911944514045
428,-0.17669716886914408,0.4078895576535714,0.6648705251953243,-2.010894718548017
429,-0.3485345493566059,0.3798457238899887,0.3588447076100718,0.3349267059950023
430,0.24678631979101576,0.3744308406052635,0.5098333516053397,1.7831057894924158
431,-0.7158646716643512,0.37459858547024194,0.05600225676601678,-0.36914632714688356
432,-0.414448277127312,0.40104239190009905,0.30140383516958236,-1.2179680790363818
433,-0.5243376986966395,0.373097604983618,0.15991326029101738,-0.7802988479340298
434,-0.2528799979076525,0.3967486003576023,0.5238767370308444,-0.9262024839212657
435,-0.41786658739309224,0.3669900419170199,0.25485669618391904,1.134470509176615
436,-0.23008235878008912,0.3917471573495192,0.556986380239566,-0.5210366948096175
437,-0.3236532441929806,0.40931386131184055,0.4291065643246402,-0.30355118769630174
438,-1.033565974117351,0.384091572259197,0.007125178729465271,-0.4116162765680489
439,0.04719529492646145,0.38846324348518957,0.9033011091395837,1.52826359913092
440,-0.7372764380603868,0.4287530435106474,0.085508271378269,-2.1989220786888737
441,-0.7579290631258425,0.4019792641430425,0.05936331721260751,-0.8637242093214228
442,-0.3847933472427435,0.3687255535397124,0.29668133923536344,0.6837258149910292
443,-0.7261734563500892,0.35427691541499357,0.04039039044573782,-0.10141109206496246
444,-0.21980771915114328,0.38530070462183186,0.5683497667413151,0.04975504863621616
445,-0.25765962767605566,0.3951795754949055,0.5143970187564786,0.544392310350494
446,-0.8071654497029929,0.40695806511108634,0.04732144430164689,0.1747873244824305
447,-1.009542032600983,0.3572113960494853,0.004710747273182434,-0.9403370353720648
448,-0.7938548298975157,0.3335604226438411,0.017315311000009936,1.218283769621507
449,-0.19915988277619942,0.35838143236615383,0.5784019898270667,1.5697005248985842
450,-0.7008348387610535,0.3825482840938804,0.06694893501943104,0.2565113875030596
451,-0.6865752100205756,0.4219946114764375,0.10374214226679754,0.08294514418829468
452,-0.28437193360336555,0.35832285216540033,0.42741708923577837,0.10039827032522819
453,-0.9858857806493796,0.41594785419271463,0.01777775123300852,-2.3447021336270204
454,-1.504776239334792,0.3752779235188841,6.077923711538108e-05,-2.2311497652089853
455,0.09811219382204167,0.40924025503578615,0.8105300520777283,0.5526545427829781
456,-0.7394449480255667,0.35618109425623484,0.03789057642593438,-0.16182987457872144
457,-1.1688949025876239,0.3904192011717368,0.002753926073514098,-2.3247249400549688
458,-0.5644236905879008,0.37963163479411605,0.13707642702063824,-0.012671829958168068
459,-0.6558260323552718,0.39415556604760366,0.09613718888430157,0.10941487482937706
460,-0.7761606340935057,0.3461708176002582,0.02495284863573529,1.1276942003395258
461,-0.5733504724606557,0.37114107715283756,0.12238699616603574,0.027512009714746988
462,-0.5294673506887431,0.3722966348608019,0.15497827333074202,1.522166051950931
463,-0.38774952359350595,0.3693541220106965,0.2938081251523047,1.6352261515438928
464,-0.25715819176615207,0.35197887367108943,0.46501929969709477,0.9376710430386908
465,-0.7370287776355975,0.37984308566106045,0.05233708992784378,-1.4301217691272488
466,-0.3928645125219976,0.3876899004087696,0.31089430366353854,1.0932818781553397
467,-0.2157891383634093,0.35999794247560546,0.5488943772438746,0.8436549258135067
468,-0.25936926089488066,0.36275500275069744,0.474610007524632,1.4319394017094975
469,-0.9956645093370188,0.3585268403363901,0.005484648019241743,-1.103213878833162
470,-0.5178467868329061,0.40525022788405,0.20130424988979012,0.015583027971624475
471,-0.8540641327026103,0.3866149880775372,0.027168951979683165,-0.8997070002573251
472,-0.4231125752196911,0.39877301555650846,0.28867348418022665,-0.8825703367490307
473,-1.1335848993599464,0.4268562276734546,0.007915343505002519,-1.7841685786714994
474,-0.6249532961568702,0.3662453415183513,0.08793757016375395,-1.3857543279051594
475,-0.8198536954690229,0.4235873674634685,0.052928868600081606,-0.7497985842690404
476,-1.0635480905654624,0.3980292110638778,0.007539272365678311,-0.5746778396163794
477,-0.3518730695097521,0.34723274189238656,0.31088645296108697,0.5972467677521873
478,-0.3987004493011971,0.39030834916537116,0.3070170381102416,0.5850846183579739
479,-0.8380950369302835,0.36719312303561885,0.02246357437896254,0.07971165491819665
480,-0.28609142890982125,0.4229013718038286,0.4987252707964822,-0.5997196345788947
481,-0.11554214549240849,0.4014807817502101,0.7735075090975749,0.7394095894014452
482,-0.8722980695938769,0.38421548077150913,0.023187230915007014,-1.3020719610848293
483,0.03637372551709506,0.4067918115951781,0.9287512518009028,-0.5013965351533329
484,-0.9179112384036322,0.3668289386424523,0.012339389406775987,-0.0359406607273689
485,-0.6901176282906745,0.3508800226887531,0.049204037632287735,0.02294333594550313
486,-0.9156524720933041,0.38358788858825194,0.01698309694269106,-0.5396550514088343
487,-0.3655061383517627,0.3688810884401847,0.32175841734029187,0.23768630504492183
488,-0.40942296400999045,0.40214860723748297,0.30863579164528265,0.6839551973443712
489,-0.40957297820198485,0.39563977341327305,0.30056762984782126,-0.6670156301505985
490,0.4213194948765152,0.36377594241122624,0.2467889352146896,0.09723870416774005
491,0.7132136432203501,0.34259095758973207,0.03735866460013798,2.9895240435809147
492,-0.32591698181760487,0.3618120436883922,0.36769952838031994,0.22658010082048108
493,-0.09567693414320017,0.42191345948306846,0.8206032948821784,-0.9591328889728663
494,-0.8485908889001343,0.35229972706080037,0.01600863802968622,1.1484085796061527
495,-0.2899506329637432,0.34777847756830305,0.4044375524312306,0.8458091022275265
496,-1.1702420066516486,0.41247123031886024,0.004551847914479109,-1.3478857896015475
497,-0.6313998918846231,0.36232465325000784,0.0813972621244962,-0.4702572421386364
498,-1.074963078049015,0.39896108900702065,0.007051425252302493,-2.194602068504544
499,-0.5593689467794987,0.36549423051908125,0.1259065301306271,0.23726807688542983
