spec_id,controls,vote_share_min,year_filter,party_filter,seat_filter,winnable_threshold,n,n_female,female_coef,female_se,female_p,ci_lower,ci_upper,r2
1217,controls+winnable,1.0,all,regional,general,20,1165,76,-0.3487855503311362,0.8819093408530119,0.6924819485493477,-2.077296096032498,1.3797249953702257,0.08957200084992323
1339,full+winnable,0.0,2004,all,general,35,2130,143,-0.34507115229791224,0.6656061443526128,0.6041572830308567,-1.6496352231176015,0.9594929185217771,0.01584920899684439
907,controls+winnable,0.0,2004,all,general,35,2130,143,-0.34507115229791124,0.6656061443526131,0.6041572830308579,-1.6496352231176012,0.9594929185217786,0.01584920899684439
476,year+winnable,0.0,2004,all,general,40,2130,143,-0.3445474664879465,0.6635874816949,0.6036077809923753,-1.6451550312015828,0.9560600982256899,0.00019143762468409875
44,none+winnable,0.0,2004,all,general,40,2130,143,-0.34454746648794526,0.6635874816948997,0.6036077809923763,-1.645155031201581,0.9560600982256904,0.00019143762468409875
633,year+winnable,0.25,2009,national,reserved,20,311,23,-0.3432981123454623,2.4469319664194145,0.8884250445063706,-5.139196639147288,4.452600414456363,0.10830491741160442
201,none+winnable,0.25,2009,national,reserved,20,311,23,-0.34329811234546015,2.4469319664194162,0.8884250445063714,-5.139196639147289,4.452600414456369,0.10830491741160453
332,none+winnable,1.0,all,all,general,40,2625,197,-0.34215774244578206,0.8334723407537278,0.6814239394674324,-1.975733512433384,1.29141802754182,0.06027683117412974
1209,controls+winnable,1.0,all,national,reserved,20,591,49,-0.3421429674378188,1.4642522004786,0.8152458690853368,-3.2120245446593976,2.52773860978376,0.04677785878172025
1631,full+winnable,1.0,all,all,reserved,35,1168,92,-0.34169618159451376,0.9323971611483044,0.714013919207044,-2.1691610367325795,1.4857686735435518,0.12749323536497315
238,none+winnable,0.5,all,national,reserved,30,641,53,-0.34164451229564746,1.34789297631029,0.7999084347016677,-2.983466200878316,2.3001771762870216,0.046899430364668815
1544,full+winnable,0.5,all,regional,general,40,1794,105,-0.3404809867260999,0.623052728680409,0.5847414016889665,-1.5616418954091074,0.8806799219569077,0.12915439409839946
231,none+winnable,0.5,all,national,all,35,2171,181,-0.3404539024346364,0.9459475742409906,0.718916090089792,-2.194477079210007,1.513569274340734,0.03971421550203369
1640,full+winnable,1.0,all,national,general,40,1460,121,-0.34026085683311136,1.2213608492815042,0.7805582700915257,-2.7340841335521127,2.05356241988589,0.09183916652039925
93,none+winnable,0.0,2009,national,reserved,20,312,23,-0.3378931700314204,2.4462847230803275,0.8901415980707409,-5.132523123199402,4.456736783136561,0.10829406130174157
806,year+winnable,1.0,2004,national,all,30,1068,91,-0.337300190867168,1.0026026857999004,0.7365507138919838,-2.3023653458381004,1.6277649641037646,0.0001928836051159344
374,none+winnable,1.0,2004,national,all,30,1068,91,-0.337300190867168,1.0026026857999002,0.7365507138919838,-2.3023653458381004,1.6277649641037641,0.0001928836051159344
934,controls+winnable,0.0,2004,regional,reserved,30,583,37,-0.3353475263570785,0.6833540904809835,0.6236120698403573,-1.6746969323879315,1.0040018796737746,0.026856202377165794
1366,full+winnable,0.0,2004,regional,reserved,30,583,37,-0.3353475263570778,0.6833540904809835,0.6236120698403581,-1.6746969323879308,1.0040018796737753,0.026856202377165794
683,year+winnable,0.5,all,regional,reserved,35,941,71,-0.3334639409395581,0.8208004572625751,0.6845466073457535,-1.9422032756682133,1.275275393789097,0.13826655669222265
651,year+winnable,0.5,all,all,all,35,4906,357,-0.33307155911551667,0.5270545534864965,0.5274202514779704,-1.3660795018368894,0.6999363836058561,0.08327129835626224
123,none+winnable,0.25,all,national,all,35,2196,181,-0.3315769684484138,0.9455328315042583,0.7258304033690253,-2.184787264396939,1.5216333275001117,0.03973486165525075
15,none+winnable,0.0,all,national,all,35,2199,181,-0.33070058687886106,0.9454842528200287,0.7265124584333624,-2.18381567035588,1.522414496598158,0.039742837868750214
1338,full+winnable,0.0,2004,all,general,30,2130,143,-0.3299149354310189,0.663992384368012,0.6192838727316855,-1.6313160948011989,0.9714862239391611,0.01590795979418891
906,controls+winnable,0.0,2004,all,general,30,2130,143,-0.32991493543101796,0.663992384368012,0.6192838727316865,-1.631316094801198,0.971486223939162,0.01590795979418891
130,none+winnable,0.25,all,national,reserved,30,649,53,-0.32926933957993076,1.346550607778457,0.806821911941333,-2.968460034186227,2.3099213550263653,0.046720118017816614
28,none+winnable,0.0,all,regional,all,40,5613,341,-0.32903841718177734,0.29673399702350345,0.26748773604069176,-0.9106263643364596,0.252549529972905,0.06769928054297258
248,none+winnable,0.5,all,regional,general,40,1794,105,-0.3288581760374155,0.6141124498035533,0.5923030778570366,-1.5324964601100417,0.8747801080352108,0.09964042069130119
1714,full+winnable,1.0,2009,national,reserved,30,272,22,-0.32863423617169185,2.6058206072866605,0.8996405384977512,-5.435948776625839,4.778680304282455,0.14449778476618014
1282,controls+winnable,1.0,2009,national,reserved,30,272,22,-0.3286342361716892,2.6058206072866597,0.8996405384977519,-5.4359487766258345,4.778680304282456,0.14449778476618014
536,year+winnable,0.0,2009,regional,general,40,2505,136,-0.3285068731871278,0.35531638631590096,0.35520133774031704,-1.0249141934832142,0.36790044710895853,0.2715905280884757
104,none+winnable,0.0,2009,regional,general,40,2505,136,-0.32850687318712757,0.35531638631590073,0.35520133774031704,-1.0249141934832136,0.3679004471089584,0.27159052808847584
656,year+winnable,0.5,all,all,general,40,3324,233,-0.32818333956382095,0.7081222385669707,0.6430377090804391,-1.7160774238069634,1.0597107446793215,0.07899227700413747
22,none+winnable,0.0,all,national,reserved,30,650,53,-0.327911552705244,1.3463902962327186,0.8075803942606187,-2.966788042455587,2.3109649370450986,0.046705514529041925
1400,full+winnable,0.0,2009,regional,general,40,2505,136,-0.327311452758965,0.3557235459894802,0.35750549514890184,-1.0245167913512239,0.36989388583329375,0.27252696869477067
968,controls+winnable,0.0,2009,regional,general,40,2505,136,-0.32731145275896284,0.35572354598948025,0.3575054951489052,-1.0245167913512216,0.369893885833296,0.27252696869477067
1095,controls+winnable,0.5,all,national,all,35,2171,181,-0.32591381987421014,0.9397735117353984,0.7287412845222143,-2.1678360565003207,1.5160084167519003,0.05396919848953696
987,controls+winnable,0.25,all,national,all,35,2196,181,-0.3258605035933267,0.9395125762479182,0.7287115552944394,-2.167271316061688,1.5155503088750344,0.05381519529844914
879,controls+winnable,0.0,all,national,all,35,2199,181,-0.32546412802489794,0.9394731057053175,0.729017614985687,-2.1667975796513113,1.5158693236015155,0.05382294160645329
1379,full+winnable,0.0,2009,all,reserved,35,1482,112,-0.3249768001537985,0.7347587307142238,0.6582790106879478,-1.7650774496800412,1.1151238493724442,0.2056226859880007
947,controls+winnable,0.0,2009,all,reserved,35,1482,112,-0.3249768001537942,0.7347587307142239,0.6582790106879521,-1.7650774496800372,1.1151238493724487,0.2056226859880006
761,year+winnable,1.0,all,all,general,20,2625,197,-0.32416563599782633,0.8275123528007517,0.6952539510321027,-1.9460600442493026,1.2977287722536501,0.08746350441629513
572,year+winnable,0.25,all,regional,general,40,2595,150,-0.323095142689051,0.43960149102564355,0.46235605416966086,-1.1846982326494202,0.5385079472713181,0.10743318263555846
1332,full+winnable,0.0,all,regional,reserved,40,1753,126,-0.3229321818434976,0.5587145652503873,0.5632699640406793,-1.4179926073722107,0.7721282436852155,0.07445125909497918
1365,full+winnable,0.0,2004,regional,reserved,20,583,37,-0.32275145666433125,0.6856255458227313,0.6378263252019856,-1.666552833357501,1.0210499200288385,0.02974105812497685
933,controls+winnable,0.0,2004,regional,reserved,20,583,37,-0.32275145666432936,0.6856255458227316,0.6378263252019878,-1.6665528333574997,1.0210499200288412,0.029741058124976627
892,controls+winnable,0.0,all,regional,all,40,5613,341,-0.32255684882263336,0.2972728428594,0.27789809437964685,-0.9052009144088923,0.26008721676362556,0.07038941180566605
376,none+winnable,1.0,2004,national,all,40,1068,91,-0.3213848097213713,0.9935791020258565,0.7463455902526266,-2.268764065483698,1.6259944460409552,0.00022802857262282927
808,year+winnable,1.0,2004,national,all,40,1068,91,-0.32138480972137123,0.9935791020258568,0.7463455902526266,-2.2687640654836985,1.6259944460409559,0.00022802857262282927
679,year+winnable,0.5,all,regional,general,35,1794,105,-0.32128677138121803,0.6213970494308899,0.6051286396628588,-1.539202608365218,0.896629065602782,0.10203708162259262
1672,full+winnable,1.0,2004,national,all,40,1068,91,-0.32069012242437145,1.0000376492063074,0.748454383699334,-2.2807278980528345,1.6393476532040918,0.013061866750497697
1240,controls+winnable,1.0,2004,national,all,40,1068,91,-0.32069012242437117,1.0000376492063074,0.7484543836993343,-2.2807278980528345,1.639347653204092,0.013061866750497697
460,year+winnable,0.0,all,regional,all,40,5613,341,-0.32065233542924215,0.2947126378027723,0.2765876396207464,-0.8982784913114734,0.25697382045298917,0.08628228052289455
375,none+winnable,1.0,2004,national,all,35,1068,91,-0.318358568635762,0.9980128327633214,0.7497322303949164,-2.274427776960668,1.637710639689144,0.00013228238517681845
807,year+winnable,1.0,2004,national,all,35,1068,91,-0.31835856863576134,0.998012832763321,0.7497322303949169,-2.2744277769606667,1.6377106396891439,0.00013228238517681845
1324,full+winnable,0.0,all,regional,all,40,5613,341,-0.3177687937859872,0.2953745710337163,0.28200939719235285,-0.896692314961039,0.26115472738906453,0.08965168780347577
515,year+winnable,0.0,2009,all,reserved,35,1482,112,-0.31687413449736096,7.185350059580598e-10,0.0,-0.3168741359056637,-0.3168741330890582,0.19777157393722777
1102,controls+winnable,0.5,all,national,reserved,30,641,53,-0.3114634017371389,1.3630762022579839,0.8192572769610945,-2.9830436663464215,2.3601168628721436,0.05617073631340119
1635,full+winnable,1.0,all,national,all,35,2051,170,-0.3104989004305544,0.9629647580414673,0.7471189575528838,-2.1978751445731577,1.5768773437120491,0.09231669551069777
1520,full+winnable,0.5,all,all,general,40,3324,233,-0.3101408704851528,0.7048034361875679,0.6599089933684461,-1.6915302215928603,1.0712484806225544,0.08942220209306095
994,controls+winnable,0.25,all,national,reserved,30,649,53,-0.3091667055536506,1.3611832368424097,0.8203219960456186,-2.977036826124428,2.358703415017127,0.05587612711127121
1515,full+winnable,0.5,all,all,all,35,4906,357,-0.3085918809035495,0.5247265052230807,0.5564648876637264,-1.3370369328743563,0.7198531710672573,0.0935789337207581
464,year+winnable,0.0,all,regional,general,40,3860,215,-0.30833536136447515,0.33676309512157676,0.3598844101964145,-0.968378899125002,0.3517081763960517,0.09511563832217984
140,none+winnable,0.25,all,regional,general,40,2595,150,-0.3082034725748847,0.44026368409540956,0.48390050438850485,-1.1711044371028072,0.5546974919530379,0.08944755278617089
1539,full+winnable,0.5,all,regional,all,35,2735,176,-0.30805857328228775,0.49798988844601555,0.5361772180425772,-1.2841008193015975,0.6679836727370219,0.11816911604640712
136,none+winnable,0.25,all,regional,all,40,3898,249,-0.3077003645994984,0.35962029837085124,0.39220485734753063,-1.0125431975159151,0.3971424683169183,0.07516298284895706
11,none+winnable,0.0,all,all,reserved,35,2403,179,-0.3074120859103401,0.5411873443696199,0.5700127924122875,-1.3681197897636705,0.7532956179429905,0.07543683999994477
1547,full+winnable,0.5,all,regional,reserved,35,941,71,-0.30708425404868717,0.8164138260798184,0.7068143140069417,-1.9072259496456787,1.2930574415483045,0.14547631107769932
886,controls+winnable,0.0,all,national,reserved,30,650,53,-0.30677522751328196,1.3609512820587255,0.8216585044923428,-2.9741907250619968,2.3606402700354328,0.05582902395081535
83,none+winnable,0.0,2009,all,reserved,35,1482,112,-0.3060614327812347,0.7304164857614784,0.6751991975616036,-1.7376514385880457,1.1255285730255762,0.2003029812098518
875,controls+winnable,0.0,all,all,reserved,35,2403,179,-0.3058995436183236,0.5432995257796096,0.5734074226324354,-1.370747046964049,0.7589479597274018,0.08048380604539818
905,controls+winnable,0.0,2004,all,general,20,2130,143,-0.3056385802398496,0.6615389069282362,0.6440730762659072,-1.6022310121911874,0.9909538517114882,0.017375190352911574
1337,full+winnable,0.0,2004,all,general,20,2130,143,-0.30563858023984863,0.661538906928237,0.6440730762659086,-1.602231012191188,0.9909538517114906,0.01737519035291135
884,controls+winnable,0.0,all,national,general,40,1549,128,-0.3055368639125911,1.2049601116951654,0.79983089954857,-2.667215285642476,2.0561415578172935,0.04920659160692176
992,controls+winnable,0.25,all,national,general,40,1547,128,-0.3042236280287699,1.2050019444285787,0.8006798603709754,-2.6659840404095196,2.05753678435198,0.049202643668281865
755,year+winnable,0.5,2009,regional,reserved,35,528,42,-0.3037337181886459,2.100509332156058e-11,0.0,-0.30373371822981515,-0.3037337181474767,0.27008015214480785
323,none+winnable,0.5,2009,regional,reserved,35,528,42,-0.30345048614835446,1.2806548980876207,0.8126959990656102,-2.8134879630249046,2.206586990728195,0.27030956393740735
219,none+winnable,0.5,all,all,all,35,4906,357,-0.30308188201442143,0.5333425125413546,0.5698524961547163,-1.3484139980195784,0.7422502339907355,0.057120705679341244
805,year+winnable,1.0,2004,national,all,20,1068,91,-0.30246659341556653,0.999084665841975,0.7620851879609934,-2.2606365559720722,1.655703369140939,0.00014669719979920615
373,none+winnable,1.0,2004,national,all,20,1068,91,-0.30246659341556636,0.9990846658419752,0.7620851879609936,-2.2606365559720727,1.6557033691409397,0.00014669719979920615
208,none+winnable,0.25,2009,regional,all,40,2333,151,-0.30083837416078124,0.4366772145897414,0.49086971074445473,-1.156709987625943,0.5550332393043806,0.24983849898728727
640,year+winnable,0.25,2009,regional,all,40,2333,151,-0.30034075373012803,8.437678402279e-10,0.0,-0.3003407553838826,-0.30034075207637345,0.24982558841044067
1504,full+winnable,0.25,2009,regional,all,40,2333,151,-0.29990880171871814,0.43671001293504996,0.4922428801748918,-1.155844698759437,0.5560270953220009,0.25124349845708827
1072,controls+winnable,0.25,2009,regional,all,40,2333,151,-0.29990880171871526,0.4367100129350498,0.4922428801748959,-1.155844698759434,0.5560270953220035,0.25124349845708827
1107,controls+winnable,0.5,all,regional,all,35,2735,176,-0.2997596313825037,0.4989898813483138,0.5480179117912559,-1.2777618274751137,0.6782425647101061,0.0903151440735428
1100,controls+winnable,0.5,all,national,general,40,1530,128,-0.29969830556297045,1.2053374481881531,0.8036372090400032,-2.6621162932291638,2.062719682103223,0.049134349621255735
677,year+winnable,0.5,all,regional,general,20,1794,105,-0.2995183322120164,0.6238802811642616,0.6311637997012469,-1.5223012139586918,0.9232645495346591,0.08745454819084841
1316,full+winnable,0.0,all,national,general,40,1549,128,-0.2991497759115463,1.1784776895872398,0.7996158923733571,-2.60892360408651,2.010624052263417,0.08720933113324181
468,year+winnable,0.0,all,regional,reserved,40,1753,126,-0.2991025949589714,0.5564652728477248,0.590919169058073,-1.3897544883877666,0.7915492984698238,0.0724498936510648
771,year+winnable,1.0,all,national,all,35,2051,170,-0.2988337075293976,0.9747558848577211,0.7591685077274672,-2.2093201355690026,1.6116527205102076,0.06763032098014454
1696,full+winnable,1.0,2009,all,all,40,1802,126,-0.2977235280845301,1.1200102817341273,0.7903761924839664,-2.492903342597979,1.8974562864289186,0.17518971712995024
1264,controls+winnable,1.0,2009,all,all,40,1802,126,-0.2977235280845288,1.1200102817341278,0.7903761924839674,-2.4929033425979785,1.8974562864289208,0.17518971712995002
1058,controls+winnable,0.25,2009,national,all,30,1083,87,-0.29699637756464026,1.5835796364440118,0.8512313967494595,-3.400755431645936,2.806762676516655,0.14224253360495998
1490,full+winnable,0.25,2009,national,all,30,1083,87,-0.296996377564636,1.5835796364440131,0.8512313967494617,-3.4007554316459343,2.8067626765166622,0.14224253360495998
1382,full+winnable,0.0,2009,national,all,30,1086,87,-0.2964431233666933,1.5833480654004266,0.8514838371052086,-3.3997483065426994,2.806862059809313,0.14234654322702334
950,controls+winnable,0.0,2009,national,all,30,1086,87,-0.29644312336668827,1.583348065400427,0.8514838371052111,-3.3997483065426954,2.8068620598093186,0.14234654322702334
266,none+winnable,0.5,2004,national,all,30,1107,94,-0.29608803315954785,0.9699930747710408,0.7601776012093371,-2.1972395249640555,1.6050634586449597,0.00030391596484402594
698,year+winnable,0.5,2004,national,all,30,1107,94,-0.2960880331595478,0.969993074771041,0.7601776012093373,-2.197239524964056,1.6050634586449601,0.00030391596484402594
236,none+winnable,0.5,all,national,general,40,1530,128,-0.29581921419679863,1.21908842120282,0.8082718357722326,-2.6851886137241214,2.093550185330524,0.03149463069109304
1619,full+winnable,0.5,2009,regional,reserved,35,528,42,-0.2953352310753038,1.2898095546244595,0.8188876912560228,-2.823315505054892,2.2326450429042843,0.2731621900457759
1187,controls+winnable,0.5,2009,regional,reserved,35,528,42,-0.29533523107528603,1.289809554624459,0.8188876912560334,-2.8233155050548735,2.232645042904301,0.2731621900457759
1424,full+winnable,0.25,all,national,general,40,1547,128,-0.29495280660471107,1.1784775002266366,0.8023685531333703,-2.6047262636397117,2.01482065043029,0.08731900573697138
1376,full+winnable,0.0,2009,all,general,40,3279,200,-0.29412816382896545,0.6715654391087267,0.6614051718929845,-1.6103722377438965,1.0221159100859656,0.16822946200786293
944,controls+winnable,0.0,2009,all,general,40,3279,200,-0.29412816382896495,0.6715654391087268,0.6614051718929852,-1.6103722377438963,1.0221159100859663,0.16822946200786293
1639,full+winnable,1.0,all,national,general,35,1460,121,-0.29355638237864234,1.218770361804479,0.8096614925569672,-2.682302396940272,2.0951896321829877,0.09170940851866738
128,none+winnable,0.25,all,national,general,40,1547,128,-0.2932147267000944,1.2184844542378306,0.8098350184770337,-2.681400372728186,2.094970919327997,0.03160513044097901
20,none+winnable,0.0,all,national,general,40,1549,128,-0.2930866371958046,1.2184142433866592,0.8099057571695358,-2.6811346724842764,2.094961398092667,0.03162190855275793
762,year+winnable,1.0,all,all,general,30,2625,197,-0.29264807920671343,0.8358908269220423,0.7262612262315806,-1.9309639949813202,1.3456678365678933,0.0787862788968764
452,year+winnable,0.0,all,national,general,40,1549,128,-0.29258452264674717,1.199521193289279,0.8072945139837416,-2.6436028601862427,2.058433814892749,0.060280188158909453
568,year+winnable,0.25,all,regional,all,40,3898,249,-0.29204882172873503,0.3574003384868801,0.4138440948927147,-0.9925406132254445,0.40844296976797445,0.0987228142019726
50,none+winnable,0.0,2004,national,all,30,1113,94,-0.2918015726565677,0.9699710035720008,0.7635400459484305,-2.1929098057058614,1.609306660392726,0.000320977246113352
158,none+winnable,0.25,2004,national,all,30,1113,94,-0.2918015726565677,0.9699710035720008,0.7635400459484305,-2.1929098057058614,1.609306660392726,0.000320977246113352
482,year+winnable,0.0,2004,national,all,30,1113,94,-0.29180157265656703,0.9699710035720013,0.7635400459484312,-2.1929098057058614,1.6093066603927275,0.000320977246113352
590,year+winnable,0.25,2004,national,all,30,1113,94,-0.29180157265656703,0.9699710035720013,0.7635400459484312,-2.1929098057058614,1.6093066603927275,0.000320977246113352
1645,full+winnable,1.0,all,regional,all,20,1742,119,-0.2916809722072291,0.6911752532388279,0.6730197210439541,-1.646359575560683,1.0629976311462248,0.13988509738944033
1328,full+winnable,0.0,all,regional,general,40,3860,215,-0.29089570661428604,0.3383638998357263,0.3899474898285341,-0.9540767639608279,0.3722853507322558,0.09985878109023938
560,year+winnable,0.25,all,national,general,40,1547,128,-0.2902638997130267,1.1995674439441795,0.8088004601304812,-2.6413728868703887,2.0608450874443354,0.06029733806423354
1000,controls+winnable,0.25,all,regional,all,40,3898,249,-0.2901350040640692,0.3606411181816143,0.42110951074552383,-0.9969786070442865,0.4167085989161481,0.07954603540112382
1239,controls+winnable,1.0,2004,national,all,35,1068,91,-0.28959297046382293,1.0024558922163027,0.7726705279137679,-2.2543704152977426,1.6751844743700968,0.013569187428054907
1671,full+winnable,1.0,2004,national,all,35,1068,91,-0.2895929704638229,1.0024558922163016,0.7726705279137678,-2.2543704152977404,1.6751844743700945,0.013569187428054907
730,year+winnable,0.5,2009,all,reserved,30,833,65,-0.28941888512243247,2.0046599100607567e-10,0.0,-0.28941888551533856,-0.28941888472952637,0.174285554707442
225,none+winnable,0.5,all,all,reserved,20,1582,124,-0.2893491245760082,0.7352045665029069,0.6939038937715221,-1.7303235961910888,1.1516253470390723,0.05772486869167559
1304,full+winnable,0.0,all,all,general,40,5409,343,-0.2889167321854574,0.48785442458539713,0.5537038481704567,-1.2450938340713475,0.6672603697004329,0.07467341908957092
1415,full+winnable,0.25,all,all,reserved,35,1952,152,-0.2884745317942293,0.5994909375788822,0.6303749623163348,-1.463455178506988,0.8865061149185295,0.11087573753904423
80,none+winnable,0.0,2009,all,general,40,3279,200,-0.2879106482317277,0.6742469599037365,0.6693715537697733,-1.6094104063286732,1.0335891098652177,0.16342716729426376
1083,controls+winnable,0.5,all,all,all,35,4906,357,-0.28768174412130254,0.5320679294532614,0.5887239473594117,-1.3305157231784932,0.755152234935888,0.06419238002906857
440,year+winnable,0.0,all,all,general,40,5409,343,-0.2869420128092637,0.489015436391113,0.5573548564929306,-1.245394656019983,0.6715106304014555,0.0682009041428907
983,controls+winnable,0.25,all,all,reserved,35,1952,152,-0.28621737653828283,0.608570294274565,0.638132754121782,-1.4789932353773723,0.9065584823008067,0.07929471651214726
32,none+winnable,0.0,all,regional,general,40,3860,215,-0.2857179404212932,0.33785032787388675,0.3977235616093908,-0.9478924152191599,0.3764565343765735,0.08098467061173809
1307,full+winnable,0.0,all,all,reserved,35,2403,179,-0.28547972466964366,0.5346636620710571,0.5933812231815735,-1.3334012461712097,0.7624417968319224,0.10872362474391128
657,year+winnable,0.5,all,all,reserved,20,1582,124,-0.28455414650832733,0.7218412203061104,0.6934289497028505,-1.6993369408647463,1.1302286478480918,0.08941787625577524
1598,full+winnable,0.5,2009,national,all,30,1064,87,-0.28450895751666316,1.5849005240087828,0.8575355497724138,-3.3908569036525367,2.8218389886192106,0.14258624317108337
1166,controls+winnable,0.5,2009,national,all,30,1064,87,-0.2845089575166525,1.584900524008783,0.8575355497724191,-3.3908569036525265,2.8218389886192217,0.14258624317108337
548,year+winnable,0.25,all,all,general,40,4142,278,-0.2844436434341761,0.5944547495003428,0.6322979105386942,-1.4495535428936277,0.8806662560252754,0.07309383784930179
939,controls+winnable,0.0,2009,all,all,35,4761,312,-0.28440361833800026,0.5020491330528118,0.5710637002943935,-1.268401837591069,0.6995946009150686,0.17495848439180472
1371,full+winnable,0.0,2009,all,all,35,4761,312,-0.2844036183379976,0.5020491330528116,0.5710637002943968,-1.268401837591066,0.6995946009150709,0.17495848439180484
119,none+winnable,0.25,all,all,reserved,35,1952,152,-0.2843500998249069,0.6071807474944528,0.6395614062436648,-1.474402497020143,0.9057022973703293,0.074208168527098
144,none+winnable,0.25,all,regional,reserved,40,1303,99,-0.2837586773816525,0.6191175233378272,0.6467170646408967,-1.4972067253214303,0.9296893705581253,0.0479129314857365
1008,controls+winnable,0.25,all,regional,reserved,40,1303,99,-0.2836491844074503,0.6193579047131315,0.6469718546761853,-1.4975683711853784,0.930270002370478,0.04930936155429433
1436,full+winnable,0.25,all,regional,general,40,2595,150,-0.2825768291160452,0.4430798004559524,0.5236324847042828,-1.1509972802869057,0.5858436220548153,0.1159659876117266
1196,controls+winnable,1.0,all,all,general,40,2625,197,-0.28221004265713284,0.8298986464988022,0.7338161451096066,-1.9087815006133229,1.3443614152990573,0.06866062905879178
224,none+winnable,0.5,all,all,general,40,3324,233,-0.28202495710525893,0.7147135942785221,0.6931391743714514,-1.6828378611523347,1.118787946941817,0.05452761863084987
512,year+winnable,0.0,2009,all,general,40,3279,200,-0.2820014121848938,0.5493889568089914,0.607741406765411,-1.3587839810345481,0.7947811566647607,0.1631727781952892
1112,controls+winnable,0.5,all,regional,general,40,1794,105,-0.28168577274788265,0.6202490222354795,0.6497212398780936,-1.4973515177756056,0.9339799722798404,0.10511136738851223
668,year+winnable,0.5,all,national,general,40,1530,128,-0.28141402153873707,1.2000111840768628,0.8145894596624044,-2.6333927233746532,2.0705646802971795,0.06057568336729224
298,none+winnable,0.5,2009,all,reserved,30,833,65,-0.27932912522447806,1.1272655384305974,0.8042941486602827,-2.4887289815616014,1.9300707311126453,0.17638962607503195
1412,full+winnable,0.25,all,all,general,40,4142,278,-0.2792430580588822,0.5918651479674352,0.6370682468310949,-1.4392774317795252,0.8807913156617606,0.08271437217731303
75,none+winnable,0.0,2009,all,all,35,4761,312,-0.2776324987079473,0.5046470646736828,0.5822152496867801,-1.2667225703722211,0.7114575729563264,0.16803076788703752
1710,full+winnable,1.0,2009,national,general,30,711,57,-0.277575777967549,2.196318708686139,0.8994293238784646,-4.582281345563899,4.027129789628802,0.1356425721318144
1278,controls+winnable,1.0,2009,national,general,30,711,57,-0.2775757779675459,2.196318708686139,0.8994293238784657,-4.582281345563897,4.0271297896288045,0.1356425721318144
507,year+winnable,0.0,2009,all,all,35,4761,312,-0.2770797842700948,0.3665702432621399,0.44972659517274927,-0.9955442588679753,0.44138469032778577,0.16707866547521866
1088,controls+winnable,0.5,all,all,general,40,3324,233,-0.27698211583437554,0.7132704940490484,0.6977741369813816,-1.6749665954056012,1.1210023637368502,0.06195755251113255
1532,full+winnable,0.5,all,national,general,40,1530,128,-0.2761865807063942,1.1787100525298235,0.814742328723629,-2.5864158318801636,2.0340426704673753,0.08774224351461102
1432,full+winnable,0.25,all,regional,all,40,3898,249,-0.2757892076168953,0.35867512185928285,0.4419462114131596,-0.9787795286116048,0.4272011133778142,0.10463721606512733
776,year+winnable,1.0,all,national,general,40,1460,121,-0.2754190162503281,1.2475043257941036,0.8252668509545203,-2.7204825653646934,2.1696445328640372,0.06354081762594954
1132,controls+winnable,0.5,2004,national,all,40,1107,94,-0.27518808840447245,0.9671709960088836,0.7760050987002747,-2.1708084074736167,1.6204322306646717,0.012615613759110578
1564,full+winnable,0.5,2004,national,all,40,1107,94,-0.2751880884044719,0.9671709960088836,0.7760050987002751,-2.170808407473616,1.6204322306646721,0.0126156137591108
463,year+winnable,0.0,all,regional,general,35,3860,215,-0.2750624194070501,0.339346859642962,0.4176159766900277,-0.9401700425740244,0.39004520375992413,0.0853398943752468
551,year+winnable,0.25,all,all,reserved,35,1952,152,-0.27482500641118324,0.5981673424896284,0.6459146254668778,-1.4472114544188905,0.8975614415965241,0.1029609301619574
416,none+winnable,1.0,2009,national,general,40,711,57,-0.2745149614942371,2.211548074920283,0.9012139567101256,-4.609069538416881,4.060039615428407,0.10909941102981957
1004,controls+winnable,0.25,all,regional,general,40,2595,150,-0.27294248288360984,0.4432924966835356,0.5380816776398811,-1.1417798110001809,0.5958948452329613,0.09657822127259375
571,year+winnable,0.25,all,regional,general,35,2595,150,-0.27172397883475263,0.4428172358596012,0.5394627825140983,-1.1396298128531495,0.5961818551836442,0.08881137419963003
1456,full+winnable,0.25,2004,national,all,40,1113,94,-0.27155604728983107,0.9669714657512172,0.7788396418707072,-2.166785294240123,1.623673199660461,0.01271178803340256
1348,full+winnable,0.0,2004,national,all,40,1113,94,-0.27155604728983107,0.9669714657512172,0.7788396418707072,-2.166785294240123,1.623673199660461,0.01271178803340256
1024,controls+winnable,0.25,2004,national,all,40,1113,94,-0.2715560472898306,0.9669714657512165,0.7788396418707074,-2.166785294240121,1.62367319966046,0.012711788033402338
916,controls+winnable,0.0,2004,national,all,40,1113,94,-0.2715560472898306,0.9669714657512165,0.7788396418707074,-2.166785294240121,1.62367319966046,0.012711788033402338
327,none+winnable,1.0,all,all,all,35,3793,289,-0.2713389197983992,0.6408528087528093,0.6720013497717753,-1.5273873443452404,0.9847095047484421,0.06118167523747087
27,none+winnable,0.0,all,regional,all,35,5613,341,-0.2708986148664228,0.2893166993550162,0.3490984857988251,-0.8379489257282573,0.29615169599541163,0.0804372264590213
896,controls+winnable,0.0,all,regional,general,40,3860,215,-0.269928019866959,0.3393441039136447,0.42635734987035556,-0.9350302419037203,0.39517420216980226,0.08512958729125986
